Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,4.27198,2.40364,0.00666767,8.11789,-18.3987,45.4487,15.8272,39.9074,259.327,-23.3147,-26.4304,-118.166,426.525,37.5572,638.945
2,0,5.03473,1.68157,0.137349,8.9109,-14.5036,45.6921,14.1866,41.4712,255.236,-23.7823,-26.1544,-117.804,426.457,37.3992,639.151
3,0,6.74745,10.5511,-0.260354,6.13382,-29.1613,50.9049,17.6199,36.9152,266.835,-23.648,-26.0857,-117.855,426.554,37.2288,639.49
4,0,6.83668,13.2339,0.824619,6.61007,-31.239,51.8623,17.6432,36.9794,268.031,-23.7381,-25.7057,-118.035,426.41,37.0961,639.656
5,0,7.80921,12.8081,4.0642,6.79935,-32.8601,52.0989,17.8276,36.8314,269.979,-23.5793,-25.3355,-118.579,426.426,37.0869,640.05
6,0,7.43808,11.844,0.633171,6.43692,-33.5836,51.9234,17.8589,37.0211,271.37,-23.6527,-25.0465,-118.716,426.436,36.9035,640.184
7,0,7.68282,10.6065,0.476673,5.38332,-35.0262,51.5036,18.1858,36.9975,273.903,-23.6688,-24.6495,-118.867,426.364,36.8572,640.314
8,0,8.10947,8.92783,0.523738,3.6688,-38.4953,50.7822,19.1759,36.4262,278.517,-23.6425,-24.3217,-118.959,426.37,36.6392,640.606
9,0,5.72718,9.46119,4.92469,2.77408,-39.4229,51.4314,18.528,36.7668,280.364,-23.796,-23.9996,-119.205,426.324,36.4397,640.893
10,0,7.17771,15.6813,8.481,-0.0122661,-43.6345,53.9827,18.9984,35.8844,284.782,-23.8012,-23.7381,-119.607,426.247,36.3353,641.104
11,0,9.72198,15.2858,-1.63382,-1.81947,-44.3639,52.2312,18.25,36.602,285.657,-23.7591,-23.4847,-120.156,426.188,36.2853,641.325
12,0,7.40354,14.3596,0.454135,-1.22138,-45.2821,53.7906,18.6859,35.9742,287.441,-23.8214,-23.4691,-119.984,426.222,35.9222,641.847
13,0,7.71107,15.264,3.18806,-1.60971,-45.766,54.1268,19.1854,36.0562,289.443,-23.8003,-23.2699,-120.03,426.229,35.7027,642.195
14,0,8.58917,17.1955,9.3023,-2.092,-46.7886,55.0829,19.5341,36.0851,290.958,-23.7759,-23.122,-119.959,426.216,35.4875,642.491
15,0,9.0092,17.5514,5.80579,-2.62499,-46.5417,55.3723,19.4326,36.3925,291.733,-23.8587,-23.0582,-119.982,426.237,35.2239,642.923
16,0,8.36528,17.048,8.00039,-2.84047,-45.9278,55.6585,19.438,36.7588,292.53,-23.8642,-22.9622,-119.956,426.239,35.0257,643.332
17,0,8.80661,17.5377,8.83462,-2.83333,-45.2576,56.1213,19.4756,37.1213,293.239,-23.843,-22.8237,-119.953,426.256,34.9037,643.609
18,0,8.68817,17.4282,5.40418,-3.05891,-44.6371,55.9947,19.5512,37.5127,294,-23.8427,-22.7097,-119.941,426.169,34.6957,643.956
19,0,9.55751,18.9913,7.61827,-3.73605,-45.4864,56.495,20.0208,37.776,295.838,-23.9757,-22.4303,-119.745,425.965,34.5484,644.252
20,0,10.2196,20.3708,8.94903,-4.17301,-46.3279,57.2719,20.467,37.9062,297.49,-24.0038,-22.279,-119.558,425.881,34.3919,644.441
21,0,10.6159,28.1078,3.36829,-16.0045,-47.1813,61.1567,22.6411,36.4104,305.847,-24.0889,-21.9953,-119.148,425.793,34.3267,644.5
22,0,10.6264,33.1077,3.3276,-20.1771,-37.3902,66.1827,22.092,37.6201,304.112,-24.207,-21.9241,-119.036,425.674,34.168,644.754
23,0,11.0832,33.8429,5.23041,-20.2922,-36.7796,66.9496,22.128,37.9145,304.768,-24.1887,-22.0421,-118.983,425.707,33.9207,645.136
24,0,11.8537,35.0494,5.20305,-20.3845,-36.1898,67.4366,22.1243,38.294,305.407,-24.2155,-22.056,-118.946,425.665,33.7512,645.439
25,0,12.5892,36.198,4.84005,-20.6164,-35.7571,67.8369,22.0759,38.585,306.133,-24.31,-22.2099,-118.907,425.654,33.454,645.721
26,0,12.9662,36.7434,2.56883,-20.6984,-35.264,67.8491,22.0359,38.9157,306.788,-24.3448,-22.3291,-118.85,425.646,33.2699,645.924
27,0,12.9992,36.8075,3.13142,-20.6705,-34.59,67.688,22.0267,39.2876,307.568,-24.4603,-22.468,-118.803,425.564,33.0074,646.094
28,0,12.9599,36.7529,3.48675,-20.6124,-33.8502,67.7687,22.0235,39.665,308.277,-24.5524,-22.5923,-118.739,425.435,32.7805,646.345
29,0,13.5927,36.2859,-0.501133,-24.5408,-38.6182,65.2372,23.1842,38.5437,314.139,-24.9028,-22.7467,-118.608,425.189,32.4366,646.555
30,0,14.6601,37.903,0.532114,-24.7916,-38.3824,65.6738,22.9639,38.8616,314.536,-24.9064,-22.9319,-118.561,425.1,32.3185,646.68
31,0,15.0022,38.3551,-1.34001,-24.9408,-37.984,65.6575,22.9173,39.156,315.012,-24.9057,-23.2029,-118.468,424.969,32.0917,646.847
32,0,15.8336,39.5355,-1.37435,-25.0237,-37.648,66.0369,22.9216,39.4927,315.509,-24.9082,-23.4275,-118.369,424.901,31.9278,646.918
33,0,19.6097,42.7277,1.34878,-31.5281,-32.418,68.6414,23.2966,39.4619,317.548,-25.1162,-23.6596,-118.117,424.719,31.6369,647.126
34,0,20.2175,43.5878,1.86188,-31.1778,-31.8246,69.0288,23.4136,39.7837,318.059,-25.0629,-23.9019,-118.05,424.54,31.5553,647.172
35,0,23.9811,47.9665,1.10909,-37.0663,-23.9316,73.1148,23.4863,40.115,318.219,-25.0681,-24.2103,-117.722,424.52,31.3999,647.205
36,0,28.1768,50.7135,-0.741519,-43.2506,-18.3543,75.0507,23.6931,40.0216,319.877,-25.1976,-24.5711,-117.451,424.368,31.2394,647.467
37,0,28.1094,50.2185,-13.7848,-44.4097,-18.2886,72.6823,23.5434,40.5625,319.93,-25.4004,-24.8836,-117.102,424.171,31.1589,647.457
38,0,53.5268,78.6468,-1.13955,-30.0664,-11.2312,82.6482,21.2341,49.4284,307.45,-24.3348,-24.3879,-117.438,424.247,31.9583,646.622
39,0,63.4512,89.4876,-53.0375,-21.316,4.88926,73.3297,5.43568,57.4713,274.236,-25.5002,-25.9178,-116.472,423.993,31.0595,646.91
40,0,25.8177,42.177,16.8471,-2.71058,21.1491,81.1023,6.84185,56.153,277.927,-26.7999,-25.7712,-115.477,423.618,30.8272,647.988
