Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,4.75151,12.2681,-0.0163741,-3.6505,13.9551,24.9126,1.15965,72.9281,-81.2794,-23.0464,-20.2509,-141.83,471.238,-93.2706,489.948
2,0,5.06958,6.98779,0.367491,-4.00483,14.5486,18.5837,0.353626,74.6296,-81.7456,-23.2857,-20.1603,-141.491,471.113,-93.2454,490.129
3,0,5.06958,6.98779,0.367491,-4.00483,14.5486,18.5837,0.353626,74.6296,-81.7456,-23.2857,-20.1603,-141.491,471.113,-93.2454,490.129
4,0,4.72444,12.427,1.38882,-3.53869,16.0504,25.9076,-0.406528,72.6969,-83.3807,-23.3144,-20.5128,-142.004,471.161,-93.3382,490.736
5,0,4.81098,13.7305,0.439053,-3.44233,17.737,27.4148,-1.44637,72.6201,-84.9153,-23.3381,-20.5896,-142.126,471.135,-93.2463,490.706
6,0,4.74661,13.1841,-0.216442,-3.24987,17.8644,26.7404,-1.64598,72.9426,-85.3533,-23.4314,-20.5428,-141.92,471.154,-93.1115,490.621
7,0,4.74661,13.1841,-0.216442,-3.24987,17.8644,26.7404,-1.64598,72.9426,-85.3533,-23.4314,-20.5428,-141.92,471.154,-93.1115,490.621
8,0,4.74661,13.1841,-0.216442,-3.24987,17.8644,26.7404,-1.64598,72.9426,-85.3533,-23.4314,-20.5428,-141.92,471.154,-93.1115,490.621
9,0,4.85912,13.2827,-0.0185321,-3.42504,17.2055,26.6972,-1.14606,72.9119,-84.6632,-23.4602,-20.4421,-141.821,471.144,-92.8858,490.724
10,0,4.85912,13.2827,-0.0185321,-3.42504,17.2055,26.6972,-1.14606,72.9119,-84.6632,-23.4602,-20.4421,-141.821,471.144,-92.8858,490.724
11,0,4.69448,12.6036,-0.373265,-3.297,17.0486,26.3819,-1.0756,72.9558,-84.6734,-23.483,-20.4205,-141.749,471.151,-92.6811,490.633
12,0,4.69448,12.6036,-0.373265,-3.297,17.0486,26.3819,-1.0756,72.9558,-84.6734,-23.483,-20.4205,-141.749,471.151,-92.6811,490.633
13,0,4.95528,12.4784,0.0914275,-3.42135,14.9344,26.0369,0.299383,72.647,-82.726,-23.5286,-20.323,-141.709,471.117,-92.4699,490.629
14,0,4.9706,13.1601,0.512961,-3.32666,14.0828,26.5259,0.923968,72.3916,-81.9071,-23.5202,-20.2922,-141.735,471.139,-92.3962,490.618
15,0,4.96847,12.3341,-0.712632,-3.51914,15.5487,25.4815,-0.0684956,73.514,-83.1567,-23.6704,-19.9205,-141.319,471.053,-92.1385,489.989
16,0,5.07553,12.2691,-0.396074,-3.44675,15.5168,25.3907,-0.244903,73.5828,-83.3461,-23.632,-19.8437,-141.326,471.084,-91.9504,489.831
17,0,5.58979,8.27899,0.0472361,-4.02783,13.5722,19.7948,0.784626,74.6391,-81.0193,-23.7002,-19.595,-141.19,471.003,-91.9008,489.916
18,0,5.82723,6.64606,0.230651,-4.15892,13.0197,17.7702,0.971988,74.9706,-80.488,-23.7299,-19.5846,-141.173,471.014,-91.8671,489.907
19,0,5.87823,6.82818,0.16087,-4.09233,12.5048,17.8838,1.22775,74.8464,-80.1604,-23.7689,-19.5767,-141.181,470.993,-91.8468,489.854
20,0,5.87823,6.82818,0.16087,-4.09233,12.5048,17.8838,1.22775,74.8464,-80.1604,-23.7689,-19.5767,-141.181,470.993,-91.8468,489.854
21,0,5.71704,7.10421,-0.402006,-3.94619,13.0212,18.1127,0.562747,74.9898,-80.6825,-23.8321,-19.4845,-141.366,470.977,-91.6718,489.617
22,0,5.79025,6.75549,-0.134603,-3.99441,13.1697,17.2958,0.169184,75.423,-80.7954,-23.8912,-19.3069,-141.391,470.964,-91.5151,489.299
23,0,5.93598,7.33181,0.747795,-3.86799,13.0967,17.6452,-0.104187,74.9986,-80.7113,-23.8728,-19.4315,-141.848,470.987,-91.5759,489.56
24,0,6.60643,-5.45187,2.64921,-6.96452,11.7158,16.0184,3.91063,72.7918,-75.0272,-23.7962,-19.6616,-141.762,471.119,-91.3928,488.893
25,0,6.5772,-4.65495,0.501513,-6.74439,11.1153,16.1211,4.02219,72.7702,-74.751,-23.7928,-19.5907,-141.829,471.118,-91.3077,488.76
26,0,6.51988,-4.64778,0.008877,-6.52749,10.5337,15.7923,4.06913,72.6671,-74.3569,-23.8621,-19.5696,-141.964,471.066,-91.3596,488.709
27,0,6.12874,-4.41946,-0.139638,-6.45234,10.1159,15.6022,3.95041,72.6087,-74.1218,-23.8881,-19.5405,-142.146,471.069,-91.3362,488.676
28,0,6.00561,-4.85512,-0.118659,-6.45288,9.7155,15.3603,4.12454,72.4722,-73.587,-23.8626,-19.5095,-142.323,471.089,-91.2911,488.686
29,0,5.77442,-5.91269,-0.30193,-6.50442,8.98238,15.0529,4.39458,71.8737,-72.4718,-23.8484,-19.6447,-142.84,471.179,-91.3692,488.921
30,0,5.02992,-8.34566,-0.137741,-6.44428,9.11567,14.7034,4.31277,71.7342,-72.2365,-23.8947,-19.6644,-143.036,471.211,-91.3997,488.969
31,0,4.18444,8.26136,-0.115612,-3.99962,4.22198,19.4223,3.19323,72.3903,-73.9437,-24.0509,-19.3598,-143,471.148,-91.3991,489.135
32,0,4.18908,10.0662,0.0833034,-4.19033,12.4055,22.2924,-2.17772,73.606,-81.3054,-24.0869,-19.2963,-143.038,471.17,-91.326,488.853
33,0,4.12918,10.0118,0.0216295,-4.32667,14.7195,22.9189,-3.67409,73.8848,-83.1836,-24.1174,-19.2537,-143.092,471.151,-91.2842,488.721
34,0,2.11769,20.6437,-1.1926,-6.04751,24.7553,32.8837,-3.11874,73.8413,-81.9276,-24.3065,-19.0804,-142.976,470.955,-91.4127,488.75
35,0,2.18065,20.5939,-0.60352,-6.17248,24.9236,32.9157,-3.00429,73.6782,-81.3543,-24.2689,-19.0746,-143.253,471.019,-91.4415,488.834
36,0,2.26261,20.8217,-1.22591,-6.13045,24.8304,32.637,-3.02518,73.7968,-81.2854,-24.3115,-19.0476,-143.275,471.005,-91.5151,488.846
37,0,2.51387,21.7989,-2.78824,-6.14732,24.0558,31.8184,-2.53471,73.9314,-80.2891,-24.5195,-19.0639,-143.346,470.892,-91.6819,489.196
38,0,2.65055,22.5663,-3.19414,-6.23331,22.5295,31.4606,-1.9537,73.9066,-79.3432,-24.6543,-19.0187,-143.356,470.756,-91.8256,489.296
39,0,2.6335,22.5107,-2.65774,-6.55641,22.3456,31.3349,-1.50422,73.9729,-78.4752,-24.6763,-18.9374,-143.352,470.722,-91.8615,489.261
40,0,1.97271,29.3909,-1.99546,-7.84116,27.3022,37.9616,1.50223,73.8503,-74.3425,-24.5662,-18.5764,-143.135,470.721,-91.5246,489.033
41,0,1.80634,28.7566,0.65122,-7.94628,27.4804,37.7502,1.42818,73.8795,-74.1553,-24.6266,-18.5809,-143.194,470.704,-91.6226,489.079
42,0,1.72475,28.3297,1.57331,-8.14732,27.3581,37.4705,1.27289,73.8554,-74.0056,-24.7339,-18.5822,-143.268,470.568,-91.6621,489.164
43,0,1.70878,28.2217,1.53126,-8.11798,26.1836,36.6367,1.06709,73.9262,-73.9075,-24.7602,-18.5149,-143.366,470.5,-91.5812,489.289
44,0,1.74012,28.1823,0.784655,-8.27059,25.8723,36.0291,0.896534,73.9879,-73.723,-24.8437,-18.4954,-143.453,470.366,-91.5781,489.38
45,0,1.71293,27.839,0.766321,-8.52478,25.9347,35.5285,0.733644,74.054,-73.4892,-24.8734,-18.4476,-143.536,470.275,-91.5011,489.543
46,0,1.70687,26.9592,0.114671,-6.24308,27.1163,34.7703,0.667161,74.7102,-74.2166,-24.7,-18.3215,-143.824,470.299,-91.46,489.852
47,0,1.44228,25.4491,3.4348,-5.56681,28.4667,34.0489,0.262812,75.2038,-74.8055,-24.5523,-18.308,-143.873,470.35,-91.2781,489.932
48,0,1.20369,23.9943,5.81611,-5.34013,29.9713,33.481,-0.240846,75.5587,-75.2866,-24.5356,-18.3469,-143.904,470.329,-91.2561,490.062
49,0,1.10558,22.8456,6.09632,-4.93622,29.4137,31.9264,-0.848332,75.9932,-75.9443,-24.4981,-18.3488,-143.905,470.315,-91.139,490.242
50,0,0.987696,21.6158,5.86955,-7.69319,25.8868,30.2581,-1.52081,75.6464,-75.3692,-24.7707,-18.3584,-143.597,470.166,-91.1447,490.53
51,0,1.09028,20.7156,3.44724,-7.9413,22.164,28.4705,-1.70091,75.5101,-75.1994,-24.9335,-18.43,-143.606,469.99,-91.1546,490.795
52,0,-8.50699,-9.42634,-0.129185,-3.21602,6.69639,9.1617,0.834441,74.0714,-70.6195,-24.7897,-19.0127,-143.879,470.003,-91.1517,490.704
53,0,-8.48695,-9.23789,-0.609795,-3.34481,6.51171,9.20413,0.709916,74.1799,-70.5044,-24.8428,-19.0871,-143.77,469.868,-91.0653,490.992
54,0,-7.63672,-8.45112,0.105946,-3.54109,6.27013,9.23303,0.266223,74.1568,-71.0378,-24.8814,-19.2553,-143.737,469.738,-91.0615,491.272
55,0,-7.34589,-8.71498,0.614981,-3.70091,5.82,9.48327,0.777227,74.0176,-70.4044,-24.9257,-19.3955,-143.54,469.648,-90.9933,491.509
56,0,-6.83985,-9.7984,-1.67837,-3.39388,5.741,9.70757,1.00609,74.3441,-70.2462,-25.0695,-19.2251,-143.235,469.429,-90.975,491.908
57,0,-6.23542,-9.03582,0.183615,-3.52584,5.63595,9.67108,1.02858,74.4232,-70.2016,-25.1226,-19.3629,-143.073,469.338,-90.9052,492.197
58,0,-9.91362,-1.99032,-130.662,-34.6142,-8.12485,14.6608,-4.9391,74.2386,-59.5872,-26.9056,-17.4231,-140.328,471.415,-94.0563,495.044
59,0,-16.0542,18.4001,-189.95,-54.0597,-7.53894,16.5566,-0.817583,67.8146,-47.6317,-30.3944,-18.7038,-139.677,466.281,-90.3583,490.582
60,0,-18.9613,24.0451,-134.789,-55.621,-9.40303,24.6808,5.36398,62.2852,-40.0353,-29.7844,-20.1147,-140.677,466.336,-91.2735,491.16
61,0,-18.4374,25.416,-131.102,-57.2581,-8.91556,27.3738,10.4907,58.0575,-33.5669,-28.7116,-21.0557,-141.498,466.848,-91.4826,491.766
62,0,-16.2616,26.5678,-122.248,-60.4172,-9.10387,28.0494,22.6798,49.5901,-16.899,-26.4592,-21.9101,-142.801,468.145,-91.2631,492.329
63,0,-13.2901,26.9095,-118.008,-61.6601,-11.8191,24.673,27.6002,46.0174,-8.09957,-25.7537,-22.2264,-143.264,468.579,-91.057,492.566
64,0,-3.46226,26.9564,-159.451,-56.0324,-6.42552,23.508,33.7046,48.0806,-7.79293,-25.4903,-20.7382,-142.514,468.394,-90.5693,494.005
65,0,-22.9171,47.4841,-73.106,-25.3264,-28.9137,30.3631,35.8514,57.5365,-11.9867,-23.8491,-20.1843,-144.162,469.247,-90.2693,493.555
66,0,-20.2833,41.592,-64.3527,-16.9237,-15.1817,32.247,24.2668,66.5968,-34.4779,-24.1127,-19.7558,-142.562,468.625,-89.1047,493.98
67,0,-17.2452,34.5157,-61.2496,-13.3473,2.4532,34.6386,13.6663,71.6587,-51.13,-24.4409,-20.2927,-141.87,468.332,-89.3829,494.563
