Frame,X,Y,Z
0,0.3608648180961609,0.38330867886543274,0.7040000557899475
1,0.36146241426467896,0.38517165184020996,0.7010000348091125
2,0.36027613282203674,0.3895425498485565,0.7010000348091125
3,0.35839739441871643,0.397474080324173,0.7070000171661377
4,0.358512818813324,0.3993203639984131,0.7070000171661377
5,0.35882946848869324,0.40155088901519775,0.706000030040741
6,0.35898324847221375,0.40290403366088867,0.7100000381469727
7,0.35805249214172363,0.4028691351413727,0.7070000171661377
8,0.3578735291957855,0.40286797285079956,0.7090000510215759
9,0.35811352729797363,0.4027169942855835,0.7100000381469727
10,0.3581244945526123,0.40228068828582764,0.7120000123977661
11,0.3580225706100464,0.4008258581161499,0.703000009059906
12,0.35776907205581665,0.4006722569465637,0.7070000171661377
13,0.35747194290161133,0.39931797981262207,0.7050000429153442
14,0.3572064936161041,0.39899298548698425,0.7010000348091125
15,0.35604071617126465,0.39789101481437683,0.7040000557899475
16,0.35543352365493774,0.3984680473804474,0.703000009059906
17,0.3541589379310608,0.3985264003276825,0.7020000219345093
18,0.3515222668647766,0.39841732382774353,0.6920000314712524
19,0.3502667546272278,0.39840757846832275,0.690000057220459
20,0.3488284647464752,0.3973919153213501,0.6850000619888306
21,0.34835922718048096,0.39602580666542053,0.6820000410079956
22,0.3468381464481354,0.39427730441093445,0.6720000505447388
23,0.34623339772224426,0.3910931944847107,0.6690000295639038
24,0.3460525870323181,0.3897065818309784,0.6640000343322754
25,0.34458374977111816,0.3876163959503174,0.659000039100647
26,0.3427620232105255,0.38512274622917175,0.6570000052452087
27,0.34163162112236023,0.38285648822784424,0.6480000019073486
28,0.3394182026386261,0.38126128911972046,0.6460000276565552
29,0.33765482902526855,0.37863513827323914,0.6440000534057617
30,0.3362727165222168,0.37685397267341614,0.6420000195503235
31,0.3340579867362976,0.37385237216949463,0.6350000500679016
32,0.3332958519458771,0.3711557388305664,0.628000020980835
33,0.3319132924079895,0.3679000437259674,0.625
34,0.3311057388782501,0.3652932643890381,0.6180000305175781
35,0.32923996448516846,0.3615754544734955,0.6160000562667847
36,0.3282839059829712,0.35856103897094727,0.6100000143051147
37,0.32627344131469727,0.3559112548828125,0.6050000190734863
38,0.32376396656036377,0.35327547788619995,0.6000000238418579
39,0.32215362787246704,0.3505517244338989,0.5940000414848328
40,0.32108980417251587,0.3486672341823578,0.5879999995231628
41,0.3190942406654358,0.34574267268180847,0.5850000381469727
42,0.31757205724716187,0.34233424067497253,0.578000009059906
43,0.31631308794021606,0.3396308422088623,0.5710000395774841
44,0.3136989176273346,0.33149001002311707,0.5610000491142273
45,0.31275850534439087,0.32694894075393677,0.5530000329017639
46,0.3112807869911194,0.32419124245643616,0.5509999990463257
47,0.30842503905296326,0.31845176219940186,0.5400000214576721
48,0.30695486068725586,0.3153154253959656,0.534000039100647
49,0.3055076599121094,0.3137379288673401,0.5270000100135803
50,0.3028703033924103,0.3101625442504883,0.51500004529953
51,0.30194881558418274,0.3095025420188904,0.5120000243186951
52,0.30037474632263184,0.3077554404735565,0.5090000033378601
53,0.29915302991867065,0.3057481646537781,0.503000020980835
54,0.2980480194091797,0.3041187822818756,0.5
55,0.2965715527534485,0.302784264087677,0.4930000305175781
56,0.29416608810424805,0.30090296268463135,0.4880000352859497
57,0.29268595576286316,0.2987748682498932,0.4830000102519989
58,0.2905736267566681,0.29675155878067017,0.4790000319480896
59,0.28935950994491577,0.2937576472759247,0.47300001978874207
60,0.2885257303714752,0.2919120788574219,0.4690000116825104
61,0.28705117106437683,0.2886797785758972,0.46400001645088196
62,0.28667065501213074,0.2847232222557068,0.45600003004074097
63,0.2858530282974243,0.28039443492889404,0.4520000219345093
64,0.28560200333595276,0.2749980688095093,0.44700002670288086
65,0.284748375415802,0.2704906463623047,0.4410000145435333
66,0.28476282954216003,0.26766595244407654,0.43700000643730164
67,0.28419703245162964,0.2638583183288574,0.43300002813339233
68,0.28224408626556396,0.2609255611896515,0.4270000159740448
69,0.2810562252998352,0.25881171226501465,0.4220000207424164
70,0.2801274061203003,0.25867214798927307,0.41700002551078796
71,0.279633492231369,0.25904470682144165,0.4130000174045563
72,0.27785319089889526,0.2588996887207031,0.4090000092983246
73,0.2779948115348816,0.26082098484039307,0.4050000309944153
74,0.27701514959335327,0.25954681634902954,0.4010000228881836
75,0.27667129039764404,0.2617315649986267,0.398000031709671
76,0.2765287160873413,0.2613734006881714,0.39500001072883606
77,0.2766352891921997,0.26292479038238525,0.39100003242492676
78,0.27634820342063904,0.26413238048553467,0.38700002431869507
79,0.275595486164093,0.26708605885505676,0.3840000033378601
