Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,17.3359,4.50987,-0.00539505,5.22328,3.5303,27.9902,5.22328,3.5303,27.9902,-19.676,-35.7166,251.548,440.88,71.1188,647.248
2,0,17.6031,4.74051,0.0444716,5.47762,6.18781,27.4651,5.47762,6.18781,27.4651,-19.4767,-37.0919,252.023,440.548,71.4049,646.668
3,0,18.6945,4.96741,-0.116536,4.76848,7.71222,27.2168,4.76848,7.71222,27.2168,-19.4191,-38.2093,252.335,440.273,71.7237,646.583
4,0,19.566,6.38764,1.28008,4.60972,6.15393,26.1706,4.60972,6.15393,26.1706,-19.5724,-39.184,253.048,439.896,72.1169,646.436
5,0,20.7019,6.80135,-0.25085,3.75057,7.58745,25.8339,3.75057,7.58745,25.8339,-19.2934,-40.2029,253.33,439.519,72.5032,646.244
6,0,20.9746,7.03973,-0.131339,3.7938,7.65512,24.713,3.7938,7.65512,24.713,-19.0461,-41.1303,253.477,439.069,72.825,645.979
7,0,22.3976,8.73889,0.693628,3.48685,7.84375,24.962,3.48685,7.84375,24.962,-18.7521,-42.1453,254.034,438.576,73.2998,645.701
8,0,22.807,8.59052,-0.653012,3.38063,8.20225,23.8356,3.38063,8.20225,23.8356,-18.6099,-43.0566,254.513,438.011,73.8916,645.495
9,0,23.2654,10.1801,1.75439,3.33151,8.32468,23.9825,3.33151,8.32468,23.9825,-18.4501,-43.8444,254.775,437.486,74.4313,645.174
10,0,23.5372,10.6422,0.254621,3.17683,8.45796,23.1153,3.17683,8.45796,23.1153,-18.1106,-44.8323,255.025,437.127,74.9211,644.997
11,0,24.3173,11.573,0.685421,2.95143,7.23731,21.8361,2.95143,7.23731,21.8361,-17.8765,-45.5925,255.262,436.692,75.4025,644.635
12,0,24.5743,12.0438,0.475313,2.52571,8.57312,22.163,2.52571,8.57312,22.163,-17.7084,-46.4869,255.632,436.176,75.8117,644.618
13,0,24.9304,12.3478,-0.227686,2.11208,7.6631,21.5296,2.11208,7.6631,21.5296,-17.3394,-47.3567,255.819,435.732,76.4587,644.043
14,0,25.2813,13.3684,1.38331,1.88295,7.75827,21.7574,1.88295,7.75827,21.7574,-17.0484,-48.1262,256.174,435.491,77.03,643.81
15,0,25.3877,13.3848,-0.334085,1.51558,8.61948,20.7715,1.51558,8.61948,20.7715,-16.716,-48.8494,256.295,435.146,77.4993,643.333
16,0,25.5169,13.7072,-0.138094,0.942457,10.5778,20.9367,0.942457,10.5778,20.9367,-16.3797,-49.8676,256.167,434.832,77.702,643.149
17,0,26.167,14.3446,-0.240901,0.345974,9.54593,20.0833,0.345974,9.54593,20.0833,-15.9496,-50.5102,256.507,434.554,78.3307,642.809
18,0,26.0665,16.2057,2.97119,0.328208,7.78673,20.5637,0.328208,7.78673,20.5637,-15.2521,-51.0488,256.333,434.292,78.8912,642.601
19,0,25.3001,16.8345,2.35071,-0.0252214,8.63145,20.2674,-0.0252214,8.63145,20.2674,-14.817,-51.6937,256.262,433.868,79.4459,642.221
20,0,24.4548,16.9836,1.57681,-0.211149,9.5014,19.7422,-0.211149,9.5014,19.7422,-14.4787,-52.5,256.319,433.564,79.8416,641.925
21,0,24.5958,18.113,1.41518,-0.964752,9.66435,19.9512,-0.964752,9.66435,19.9512,-14.2439,-53.0944,256.539,433.345,80.2188,641.816
22,0,24.2756,18.5349,1.15135,-1.46114,9.67521,19.9067,-1.46114,9.67521,19.9067,-14.0697,-53.6161,256.705,433.034,80.5253,641.422
23,0,23.904,19.186,4.2496,-1.24926,9.46477,19.7564,-1.24926,9.46477,19.7564,-13.2181,-54.3502,256.408,432.863,80.9384,640.905
24,0,22.5891,20.4555,3.96617,-1.31976,9.03794,19.7729,-1.31976,9.03794,19.7729,-12.6911,-54.7052,256.328,432.453,81.4127,640.293
25,0,22.0966,21.5425,2.57715,-2.26726,9.29292,20.1041,-2.26726,9.29292,20.1041,-12.4005,-54.8064,256.188,432.062,81.8613,640.047
26,0,21.2832,21.8977,1.69516,-3.0034,10.4959,19.8432,-3.0034,10.4959,19.8432,-12.127,-55.0432,256.167,431.867,82.2673,639.975
27,0,21.0606,22.1056,0.271956,-4.00318,10.5174,19.1638,-4.00318,10.5174,19.1638,-11.8639,-55.3535,256.136,431.709,82.6508,639.854
28,0,20.4278,22.6495,1.48894,-4.18605,9.45117,19.0702,-4.18605,9.45117,19.0702,-11.606,-55.8711,256.35,431.52,83.0201,639.527
29,0,18.9866,23.2463,3.30634,-3.84587,8.52699,19.4339,-3.84587,8.52699,19.4339,-11.3164,-56.1611,256.368,431.228,83.3832,639.141
30,0,16.929,24.6974,1.48319,-3.89823,8.69608,19.8677,-3.89823,8.69608,19.8677,-11.0251,-56.3575,256.299,431.02,83.6494,638.934
31,0,16.8313,25.3045,1.89169,-4.30066,8.88709,19.9796,-4.30066,8.88709,19.9796,-10.7967,-56.4243,256.309,430.795,83.973,638.715
32,0,16.4037,25.0242,1.23403,-4.67189,9.49234,19.9559,-4.67189,9.49234,19.9559,-10.6451,-56.4243,256.285,430.611,84.2369,638.59
33,0,15.9653,24.7435,1.23273,-4.97959,9.46918,20.1336,-4.97959,9.46918,20.1336,-10.491,-56.3216,256.349,430.485,84.6002,638.581
34,0,15.9433,24.7172,0.492065,-5.40296,9.4274,20.2346,-5.40296,9.4274,20.2346,-10.288,-56.1189,256.205,430.364,84.9364,638.663
35,0,16.4852,25.6947,0.472661,-5.67204,9.49372,20.7057,-5.67204,9.49372,20.7057,-10.1696,-55.8801,256.108,430.197,85.2002,638.532
36,0,16.9838,26.5834,0.416591,-5.7499,9.2754,20.8732,-5.7499,9.2754,20.8732,-10.2013,-55.7082,256.189,430.088,85.3539,638.522
37,0,17.3782,27.2388,0.257008,-5.80542,9.32256,21.0896,-5.80542,9.32256,21.0896,-10.1948,-55.4838,256.116,430.062,85.4733,638.574
38,0,17.7587,27.7634,-0.251684,-5.9699,9.52566,21.0768,-5.9699,9.52566,21.0768,-10.1777,-55.0418,256.034,430.001,85.7554,638.776
39,0,17.9107,27.6098,-1.30759,-5.97778,9.40005,20.6393,-5.97778,9.40005,20.6393,-10.2824,-54.7076,256.066,430.009,85.824,638.874
40,0,17.8425,27.5556,-0.525229,-5.6424,9.05541,19.8895,-5.6424,9.05541,19.8895,-10.4011,-54.3386,256.089,430.028,85.8607,639.004
41,0,17.6992,27.5027,0.155708,-5.29558,9.07601,19.332,-5.29558,9.07601,19.332,-10.5151,-53.9379,256.064,430.117,85.9261,639.234
42,0,17.733,27.9464,1.19777,-4.9843,8.72449,19.442,-4.9843,8.72449,19.442,-10.7138,-53.4975,256.092,430.152,85.9747,639.421
43,0,18.7209,29.2325,-0.485808,-5.70548,8.52236,20.3429,-5.70548,8.52236,20.3429,-10.925,-52.9333,256.177,430.245,86.0911,639.597
44,0,19.3782,29.8027,-1.82573,-6.12927,8.86654,21.1903,-6.12927,8.86654,21.1903,-11.0009,-52.4013,256.044,430.427,86.2468,639.82
45,0,19.4619,29.8354,-0.80594,-6.11712,8.85467,21.3609,-6.11712,8.85467,21.3609,-10.9802,-51.6206,255.854,430.548,86.4312,640.268
