Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,1.36566,-11.4137,0.0021355,-3.22025,-10.549,40.0849,-3.22025,-10.549,40.0849,-14.1488,-13.1603,234.292,427.504,30.2209,632.649
2,0,1.97987,-6.62275,-2.96536,-2.49824,-7.77897,42.1215,-2.49824,-7.77897,42.1215,-14.439,-13.2334,235.41,427.219,30.232,633.151
3,0,2.10123,-3.56758,-1.21187,-2.18306,-7.33669,43.0007,-2.18306,-7.33669,43.0007,-14.7765,-13.1675,235.561,426.893,30.1732,634.1
4,0,3.28041,-5.83112,0.359821,-2.50477,-5.43571,42.1502,-2.50477,-5.43571,42.1502,-15.0752,-13.0444,235.602,426.477,30.1738,634.884
5,0,3.53831,-7.61519,-0.711413,-2.43579,-4.18151,42.0714,-2.43579,-4.18151,42.0714,-15.3608,-12.8794,235.845,426.057,30.201,635.563
6,0,3.47089,-6.17575,-0.803418,-2.13541,-3.52239,42.3948,-2.13541,-3.52239,42.3948,-15.4533,-12.9697,236.07,425.957,30.1536,636.106
7,0,4.06314,-7.93056,-0.536781,-2.1272,-3.35244,42.0807,-2.1272,-3.35244,42.0807,-15.5463,-13.0229,236.305,425.862,30.1657,636.463
8,0,4.42829,-5.6404,-1.3548,-1.90642,-2.84847,41.3905,-1.90642,-2.84847,41.3905,-15.6484,-12.9481,236.563,425.627,30.2231,637.053
9,0,5.44274,-6.04042,-0.494101,-2.24106,-2.42591,40.4608,-2.24106,-2.42591,40.4608,-15.8358,-12.9351,237.068,425.303,30.3114,637.378
10,0,6.19587,-3.84247,-0.438012,-2.36067,-3.30399,40.3054,-2.36067,-3.30399,40.3054,-15.9421,-12.9276,237.636,424.979,30.3191,638.07
11,0,6.67328,-3.08924,-0.170052,-2.46569,-4.78069,39.9782,-2.46569,-4.78069,39.9782,-15.9871,-12.9975,238.111,424.752,30.3958,638.432
12,0,7.48059,-4.29934,-0.198209,-2.41335,-3.77805,40.3921,-2.41335,-3.77805,40.3921,-16.0634,-13.3218,238.257,424.555,30.4713,638.746
13,0,7.80362,-1.28801,-0.136405,-2.18359,-2.81199,41.0521,-2.18359,-2.81199,41.0521,-16.1967,-13.6808,238.161,424.398,30.4627,638.899
14,0,9.11694,-2.57107,0.774199,-2.79732,-6.95011,38.2106,-2.79732,-6.95011,38.2106,-16.0741,-13.5155,239.392,424.112,30.4592,639.049
15,0,8.68587,-1.20742,-0.0705284,-2.27702,-5.29716,38.5643,-2.27702,-5.29716,38.5643,-16.1296,-13.8377,239.957,423.717,30.3563,639.259
16,0,10.4923,-1.52385,-0.0768002,-2.85384,-4.37325,38.2359,-2.85384,-4.37325,38.2359,-16.3956,-14.184,240.251,423.255,30.3065,639.63
17,0,10.8955,-0.239253,0.657635,-2.61816,-3.81614,38.5443,-2.61816,-3.81614,38.5443,-16.6084,-14.6603,240.294,422.906,30.2581,640.049
18,0,11.2183,0.320876,3.39518,-2.45391,-3.9616,38.2662,-2.45391,-3.9616,38.2662,-16.8264,-15.0347,240.55,422.398,30.3052,640.022
19,0,11.8897,3.17432,2.08573,-1.93855,-4.92454,38.301,-1.93855,-4.92454,38.301,-16.9465,-15.6412,240.452,422.086,30.299,640.239
20,0,12.6459,1.64732,-0.748253,-2.19108,-2.32621,37.822,-2.19108,-2.32621,37.822,-17.1276,-16.2461,240.125,421.827,30.2671,640.445
21,0,13.0852,1.26329,0.0548872,-2.40538,-1.96136,37.7834,-2.40538,-1.96136,37.7834,-17.1619,-16.7519,239.927,421.538,30.4264,640.534
22,0,14.9069,-0.187413,0.82634,-3.17153,-2.81668,35.9383,-3.17153,-2.81668,35.9383,-17.2338,-16.9933,240.256,421.148,30.5646,640.636
23,0,14.9444,0.64845,0.464607,-2.04213,-0.766303,36.2772,-2.04213,-0.766303,36.2772,-17.3694,-17.3153,240.908,420.696,30.6927,640.64
24,0,15.6352,2.23028,1.74093,-1.43605,0.678032,36.5758,-1.43605,0.678032,36.5758,-17.4807,-17.849,241.299,420.267,30.8766,640.766
25,0,15.9872,2.67405,3.53641,-1.07588,0.958095,35.6453,-1.07588,0.958095,35.6453,-17.5373,-18.193,241.373,419.775,31.1032,640.981
26,0,16.3093,2.4258,0.173747,-1.12798,1.50052,35.0959,-1.12798,1.50052,35.0959,-17.5052,-18.83,241.614,419.48,31.3345,640.732
27,0,16.5366,2.67706,0.809158,-0.797756,-0.36265,34.4636,-0.797756,-0.36265,34.4636,-17.607,-19.4375,242.058,419.016,31.4054,640.492
28,0,17.5604,3.13816,0.941866,-0.632875,-0.656808,33.729,-0.632875,-0.656808,33.729,-17.5595,-19.9177,242.217,418.728,31.6827,640.55
29,0,18.6425,4.1413,-0.0595876,-0.744554,-0.584125,34.0665,-0.744554,-0.584125,34.0665,-17.6071,-20.5654,242.702,418.355,31.8235,640.417
30,0,18.3584,4.20781,0.451696,-0.262186,0.20636,32.6551,-0.262186,0.20636,32.6551,-17.7787,-20.9386,243.229,417.811,32.1687,640.351
31,0,19.4458,3.77328,-0.869835,-0.267344,2.98575,31.7416,-0.267344,2.98575,31.7416,-17.8214,-21.5697,243.412,417.418,32.5532,640.413
32,0,19.2496,4.07755,2.38756,0.421714,3.0146,31.1938,0.421714,3.0146,31.1938,-17.866,-22.22,243.666,416.935,32.8351,640.266
33,0,19.7174,4.68061,1.09455,0.625746,2.56516,30.395,0.625746,2.56516,30.395,-17.8462,-22.8567,243.989,416.451,33.0914,640.009
34,0,21.1472,7.31945,0.288879,0.664449,2.26629,31.0154,0.664449,2.26629,31.0154,-17.6331,-23.6798,244.188,416.173,33.3517,639.944
