Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,10.52,0.025653,-0.000531836,3.72868,0.117659,38.8268,3.72868,0.117659,38.8268,-19.2098,-13.3235,243.065,409.659,58.322,645.986
2,0,14.2359,0.010885,0.825947,1.87517,-0.261276,39.2147,1.87517,-0.261276,39.2147,-19.1346,-13.8221,243.423,409.69,58.7064,645.919
3,0,11.6854,0.680911,0.954101,4.36147,3.13183,37.7618,4.36147,3.13183,37.7618,-19.3128,-14.667,244.27,409.324,58.1146,645.829
4,0,12.0484,2.08344,1.34202,4.98932,4.0434,37.5388,4.98932,4.0434,37.5388,-19.2442,-15.3608,244.701,409.081,58.0881,645.522
5,0,13.5724,1.32106,-0.48572,4.28994,4.88791,36.6671,4.28994,4.88791,36.6671,-19.1955,-15.9144,245.169,408.805,58.095,645.415
6,0,13.5649,1.82444,0.784425,5.07445,5.02186,35.9704,5.07445,5.02186,35.9704,-19.0307,-16.4988,245.618,408.606,58.1384,645.242
7,0,13.9784,1.44218,-0.341631,5.08512,5.56506,34.7757,5.08512,5.56506,34.7757,-18.8501,-17.233,245.964,408.364,58.2147,645.093
8,0,15.0265,0.985078,-0.474834,5.30386,7.04318,34.1634,5.30386,7.04318,34.1634,-18.7165,-18.0874,246.134,408.155,58.1829,644.848
9,0,14.9682,2.06974,1.3019,5.70581,6.47785,33.1028,5.70581,6.47785,33.1028,-18.5699,-18.6776,246.242,407.927,58.4272,644.622
10,0,15.269,3.06611,0.624806,5.58785,6.79174,32.9283,5.58785,6.79174,32.9283,-18.4847,-19.2802,246.617,407.647,58.5853,644.437
11,0,16.2405,3.18841,0.388843,5.33751,8.04092,33.1097,5.33751,8.04092,33.1097,-18.3817,-20.1857,247.228,407.455,58.6398,644.26
12,0,16.864,3.58511,0.680742,5.20054,6.43427,31.8393,5.20054,6.43427,31.8393,-18.3959,-20.8082,247.925,407.169,58.8192,644.244
13,0,17.6183,4.66059,1.60731,5.41426,8.07566,31.5838,5.41426,8.07566,31.5838,-18.1966,-21.8092,248.132,407.056,58.8832,644.2
14,0,17.6388,4.0181,-0.698384,5.22505,7.66374,29.8639,5.22505,7.66374,29.8639,-18.1165,-22.4099,248.402,406.739,59.141,643.974
15,0,18.2698,5.62707,2.58488,5.25127,7.2473,30.7624,5.25127,7.2473,30.7624,-17.7769,-23.1465,248.929,406.562,59.4251,643.803
16,0,19.602,5.18165,-0.791663,4.53575,8.55957,30.3553,4.53575,8.55957,30.3553,-17.4098,-23.9584,248.765,406.399,59.7316,643.497
17,0,19.5716,5.06145,-1.02493,4.68194,8.42235,28.9217,4.68194,8.42235,28.9217,-17.3229,-24.5712,249.034,406.164,59.9467,643.319
18,0,19.9365,5.85123,1.45335,4.90332,8.94761,28.9079,4.90332,8.94761,28.9079,-17.0955,-25.4382,249.191,405.871,60.1569,643.141
19,0,20.7667,6.48762,1.14972,4.53643,8.17907,28.2671,4.53643,8.17907,28.2671,-16.8622,-26.2217,249.666,405.732,60.5043,642.844
20,0,20.7272,7.23672,1.98172,4.91474,7.11827,28.1643,4.91474,7.11827,28.1643,-16.5759,-27.1248,250.121,405.557,60.7448,642.659
21,0,21.7247,7.68659,0.880608,4.42919,8.24827,28.1599,4.42919,8.24827,28.1599,-16.5799,-27.7992,250.64,405.27,60.8214,642.513
22,0,21.7997,7.54841,-0.176231,4.00931,8.17402,27.0814,4.00931,8.17402,27.0814,-16.2673,-28.5709,250.802,405.207,61.094,642.413
23,0,22.7399,8.50601,1.93786,4.13504,7.78624,27.5828,4.13504,7.78624,27.5828,-15.8711,-29.5276,250.808,405.136,61.2897,642.016
24,0,22.7096,8.71423,0.831271,4.05038,8.21245,26.69,4.05038,8.21245,26.69,-15.8159,-30.178,251.025,404.78,61.4392,641.804
25,0,22.5651,8.51589,-0.27219,3.95311,9.38599,25.5235,3.95311,9.38599,25.5235,-15.6384,-30.9894,251.175,404.579,61.6158,641.647
26,0,23.1612,9.51023,1.79077,4.04928,9.4679,25.6806,4.04928,9.4679,25.6806,-15.3175,-31.9636,251.272,404.402,61.8195,641.398
27,0,23.0744,9.68952,2.55947,4.23457,9.46428,26.0969,4.23457,9.46428,26.0969,-15.1034,-32.7925,251.745,404.193,62.0119,641.095
28,0,23.5863,10.648,2.51755,3.97084,8.10975,25.5602,3.97084,8.10975,25.5602,-14.9466,-33.3675,251.949,403.894,62.2678,640.998
29,0,23.7092,10.9996,3.19397,4.09723,8.07089,25.1061,4.09723,8.07089,25.1061,-14.7623,-34.1897,252.097,403.657,62.3916,640.785
30,0,23.3963,11.1218,3.07105,3.68559,8.48233,25.1879,3.68559,8.48233,25.1879,-14.4001,-35.0362,252.203,403.53,62.6972,640.604
31,0,23.8651,11.3072,0.875865,3.15649,8.72646,24.9148,3.15649,8.72646,24.9148,-14.1509,-35.7367,252.087,403.252,62.9486,640.508
32,0,23.593,11.4413,0.976576,3.64519,8.72898,24.4099,3.64519,8.72898,24.4099,-14.0401,-36.4534,252.433,402.927,63.2177,640.278
33,0,23.6713,12.8103,3.3593,3.15986,9.01756,24.9916,3.15986,9.01756,24.9916,-13.8558,-36.9739,252.542,402.631,63.4297,640.229
34,0,23.8549,13.0933,0.633453,2.45351,8.67953,25.4193,2.45351,8.67953,25.4193,-13.376,-37.7343,252.328,402.452,63.742,639.856
35,0,23.871,13.4476,1.04627,2.24768,7.89638,25.7063,2.24768,7.89638,25.7063,-13.0603,-38.386,252.286,402.183,63.9889,639.639
36,0,24.0551,13.1499,-1.34888,1.51702,8.70987,24.8684,1.51702,8.70987,24.8684,-12.9775,-38.9135,252.464,401.919,64.201,639.603
37,0,23.9424,13.263,0.105074,1.70183,10.2755,24.8837,1.70183,10.2755,24.8837,-12.7414,-39.8019,252.643,401.781,64.3767,639.519
38,0,23.7301,14.5503,2.99941,1.72222,9.33254,25.1084,1.72222,9.33254,25.1084,-12.6454,-40.56,253.136,401.529,64.656,639.126
39,0,23.1231,14.9382,1.99094,0.853006,8.34195,25.0379,0.853006,8.34195,25.0379,-12.5713,-41.2183,253.493,401.268,64.8428,638.851
40,0,23.0944,14.5268,-2.64511,-0.543578,9.28096,24.8678,-0.543578,9.28096,24.8678,-12.3243,-41.7648,253.37,401.032,65.0668,638.613
41,0,23.2164,15.0138,0.299352,-0.628476,10.0995,24.4584,-0.628476,10.0995,24.4584,-12.0504,-42.1167,253.231,400.845,65.3518,638.517
42,0,22.4441,16.4222,3.2992,-0.219617,9.97018,24.708,-0.219617,9.97018,24.708,-11.7254,-42.6092,253.201,400.686,65.6095,638.391
43,0,21.5271,16.2981,1.73871,-0.530187,9.43995,24.2398,-0.530187,9.43995,24.2398,-11.4504,-43.2014,253.328,400.436,65.9526,638.169
44,0,21.3218,16.7905,1.68299,-1.14955,8.08021,24.8822,-1.14955,8.08021,24.8822,-11.3569,-43.7398,253.738,400.244,66.2452,637.884
45,0,20.6664,16.9826,1.68198,-1.46084,7.14984,24.6838,-1.46084,7.14984,24.6838,-11.2864,-44.1208,254.076,399.993,66.6645,637.576
46,0,20.5204,17.8742,1.9853,-1.79125,7.24563,24.5909,-1.79125,7.24563,24.5909,-11.2255,-44.5364,254.33,399.891,66.9414,637.41
47,0,20.4483,17.9467,0.28981,-2.48291,8.13748,24.4105,-2.48291,8.13748,24.4105,-11.0854,-44.9411,254.441,399.718,67.1794,637.385
48,0,20.3931,18.2175,1.5601,-2.95154,8.11502,24.5567,-2.95154,8.11502,24.5567,-11.0849,-45.3481,254.652,399.535,67.3079,637.253
49,0,19.6752,17.6933,0.88143,-3.45133,8.61782,24.4694,-3.45133,8.61782,24.4694,-11.0445,-45.5532,254.628,399.347,67.5384,637.121
50,0,18.7533,17.5907,2.71155,-3.39015,8.74945,24.263,-3.39015,8.74945,24.263,-10.9742,-45.7395,254.653,399.203,67.7578,636.918
51,0,18.0158,17.9546,3.58882,-3.48138,8.47963,24.6236,-3.48138,8.47963,24.6236,-10.9608,-45.9767,254.734,399.015,67.9793,636.718
52,0,17.6617,18.2024,3.40872,-3.80584,8.25584,24.7215,-3.80584,8.25584,24.7215,-10.9338,-46.0584,254.666,398.892,68.1922,636.51
53,0,16.9367,18.0992,3.8762,-4.12154,8.31037,24.6827,-4.12154,8.31037,24.6827,-10.9464,-46.1942,254.831,398.807,68.3716,636.471
54,0,16.4181,18.5751,2.26767,-4.29525,8.68543,24.7591,-4.29525,8.68543,24.7591,-10.9239,-46.1147,254.723,398.68,68.6527,636.357
55,0,16.8142,19.4244,2.31724,-4.36253,8.23501,25.0727,-4.36253,8.23501,25.0727,-10.9526,-46.122,254.846,398.581,68.8262,636.269
56,0,17.1159,19.8995,1.16102,-4.29217,8.21231,25.0637,-4.29217,8.21231,25.0637,-10.8875,-46.1007,254.881,398.56,69.0407,636.287
57,0,17.4834,20.3948,0.814991,-4.26687,8.07597,25.2882,-4.26687,8.07597,25.2882,-10.8958,-46.0636,254.81,398.545,69.1147,636.304
58,0,17.4351,20.4787,1.03842,-4.11286,8.03428,25.3232,-4.11286,8.03428,25.3232,-10.9375,-45.9976,254.889,398.536,69.2294,636.33
59,0,17.5782,20.5983,0.145707,-3.94671,7.9079,25.2246,-3.94671,7.9079,25.2246,-11.0239,-45.9391,255.09,398.536,69.2956,636.349
60,0,17.7783,20.731,-0.50235,-3.88644,8.02174,25.2065,-3.88644,8.02174,25.2065,-10.9505,-45.8506,254.945,398.643,69.3892,636.497
61,0,18.0962,21.0082,-1.45531,-4.11711,8.0537,25.4012,-4.11711,8.0537,25.4012,-11.0325,-45.7383,254.955,398.689,69.3214,636.735
62,0,18.5896,21.3899,-0.795384,-4.19539,7.77104,25.6888,-4.19539,7.77104,25.6888,-10.8965,-45.5539,254.916,398.841,69.4918,636.792
63,0,18.7503,21.5218,-0.699536,-4.22597,7.90551,25.7431,-4.22597,7.90551,25.7431,-10.909,-45.4307,254.858,398.98,69.5455,636.809
64,0,18.8853,21.7897,0.658416,-4.23553,7.86169,25.8327,-4.23553,7.86169,25.8327,-10.9529,-45.2657,254.858,399.088,69.5674,636.817
65,0,18.8336,21.9515,1.15729,-4.22415,7.74213,26.0478,-4.22415,7.74213,26.0478,-10.9469,-45.0475,254.795,399.21,69.6059,636.77
