Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,20.8478,16.2652,-0.0018532,-7.58993,2.00836,21.8543,-7.58993,2.00836,21.8543,-15.9584,-36.5725,257.43,394.524,77.449,645.101
2,0,20.8727,17.8887,1.71626,-8.05551,4.73587,23.4642,-8.05551,4.73587,23.4642,-16.1146,-37.1966,257.7,394.174,77.7016,645.158
3,0,21.0763,18.1876,0.391815,-8.74677,4.56401,23.0895,-8.74677,4.56401,23.0895,-16.1253,-37.604,258.081,393.771,78.1218,645.107
4,0,20.4772,18.8126,1.34026,-8.97449,4.86947,22.9455,-8.97449,4.86947,22.9455,-16.2186,-37.9392,258.646,393.389,78.5457,645.138
5,0,19.2224,17.5881,0.366893,-8.9869,6.62947,22.697,-8.9869,6.62947,22.697,-16.2151,-38.3476,258.899,393.033,78.8932,645.021
6,0,17.7308,17.5372,1.60079,-8.81052,6.9004,22.5637,-8.81052,6.9004,22.5637,-16.1399,-38.7604,259.071,392.804,79.2868,644.993
7,0,17.1891,17.6569,1.23795,-9.11105,5.97415,22.7691,-9.11105,5.97415,22.7691,-16.0416,-39.2614,259.146,392.527,79.5125,644.861
8,0,16.2375,19.0359,-0.109466,-9.14965,5.08834,23.3664,-9.14965,5.08834,23.3664,-15.9097,-39.6509,259.032,392.257,79.7795,644.718
9,0,16.4985,20.4152,0.85316,-9.35392,4.16626,23.751,-9.35392,4.16626,23.751,-15.6931,-39.8704,258.859,392.043,80.1038,644.566
10,0,16.4829,20.4623,0.434682,-9.57948,3.74463,24.0727,-9.57948,3.74463,24.0727,-15.6684,-40.0353,258.795,391.828,80.2965,644.502
11,0,16.6065,20.3886,-0.0105871,-9.71204,4.78202,24.6141,-9.71204,4.78202,24.6141,-15.7421,-40.2174,258.851,391.655,80.501,644.465
12,0,16.9869,20.4135,-0.42487,-9.82479,4.7439,24.8544,-9.82479,4.7439,24.8544,-15.7326,-40.2972,258.7,391.446,80.7748,644.498
13,0,16.9209,20.6803,0.274512,-9.63188,4.24478,24.7984,-9.63188,4.24478,24.7984,-15.6496,-40.3386,258.588,391.244,81.0911,644.555
14,0,17.1745,21.1128,0.245584,-9.76675,3.71153,24.9603,-9.76675,3.71153,24.9603,-15.7151,-40.5191,258.723,391.077,81.2439,644.609
15,0,17.066,21.3551,0.557874,-9.76772,3.45479,25.2563,-9.76772,3.45479,25.2563,-15.7529,-40.5747,258.86,390.883,81.3982,644.674
16,0,17.0763,21.4031,0.311636,-9.82031,3.35791,25.3718,-9.82031,3.35791,25.3718,-15.802,-40.5527,258.96,390.693,81.5864,644.701
17,0,17.2552,21.6705,0.261262,-9.81823,2.9912,25.3963,-9.81823,2.9912,25.3963,-15.9232,-40.4966,259.049,390.516,81.6606,644.778
18,0,17.385,21.9722,0.354969,-9.76125,2.8249,25.5398,-9.76125,2.8249,25.5398,-15.8484,-40.3741,258.972,390.446,81.9139,644.885
19,0,17.4436,21.9277,0.0244466,-9.69254,2.80714,25.2302,-9.69254,2.80714,25.2302,-15.8399,-40.2228,259.005,390.376,82.0715,645.077
20,0,17.2697,21.7024,-0.00556637,-9.55025,3.34616,24.5707,-9.55025,3.34616,24.5707,-16.0412,-39.9645,259.081,390.31,82.1433,645.249
21,0,17.3235,21.9526,0.313961,-9.36811,3.77568,24.6275,-9.36811,3.77568,24.6275,-16.1675,-39.798,259.151,390.292,82.2168,645.374
22,0,17.4361,22.0482,0.170798,-9.39722,3.97612,24.4802,-9.39722,3.97612,24.4802,-16.3043,-39.5053,259.167,390.281,82.2644,645.647
23,0,17.5233,22.0381,-0.0844166,-9.70404,4.50475,24.2424,-9.70404,4.50475,24.2424,-16.5112,-39.0913,259.048,390.252,82.2687,645.862
24,0,18.027,22.1691,-0.503795,-10.275,4.36123,24.3873,-10.275,4.36123,24.3873,-16.6682,-38.6288,258.891,390.201,82.3222,646.077
25,0,18.053,22.5109,0.272575,-10.4695,4.05712,24.7524,-10.4695,4.05712,24.7524,-16.6772,-38.3025,258.598,390.299,82.3409,646.287
26,0,17.8172,22.7197,1.20174,-10.3899,4.18645,24.89,-10.3899,4.18645,24.89,-16.8401,-37.9418,258.444,390.261,82.3713,646.329
27,0,17.7431,23.1806,1.31401,-10.2165,3.83729,24.9217,-10.2165,3.83729,24.9217,-16.8944,-37.5209,258.13,390.338,82.3642,646.587
28,0,18.0315,23.4931,0.898136,-10.5056,3.38589,25.7845,-10.5056,3.38589,25.7845,-17.0851,-36.9261,257.692,390.358,82.3123,646.941
29,0,18.2408,23.4351,0.412533,-10.6194,2.89617,26.3695,-10.6194,2.89617,26.3695,-17.1066,-36.4231,257.284,390.464,82.3382,647.12
30,0,18.0175,23.3033,0.622494,-10.3864,1.92269,25.9086,-10.3864,1.92269,25.9086,-17.3803,-35.959,257.293,390.584,82.2945,647.249
31,0,17.9593,23.8515,1.22161,-10.1285,2.06865,26.3604,-10.1285,2.06865,26.3604,-17.7171,-35.5262,257.463,390.799,82.1866,647.747
32,0,18.3606,23.1809,-0.579658,-10.3326,2.68659,26.0563,-10.3326,2.68659,26.0563,-18.184,-34.9167,257.568,390.853,82.1353,648.158
33,0,18.3617,24.8864,2.18214,-10.2356,2.73672,27.2769,-10.2356,2.73672,27.2769,-18.5995,-34.2412,257.509,390.918,82.0816,648.546
34,0,18.6252,24.6926,0.524385,-10.5257,2.68202,27.2198,-10.5257,2.68202,27.2198,-18.8605,-33.5167,257.157,391.044,82.0338,649.032
35,0,18.5816,24.2831,-0.229644,-10.7127,2.66545,27.1418,-10.7127,2.66545,27.1418,-19.143,-32.8537,257.036,391.206,82.032,649.431
36,0,18.4891,24.2836,0.389412,-10.563,2.73317,27.9034,-10.563,2.73317,27.9034,-19.3089,-32.3425,256.857,391.429,82.0045,649.611
