Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,6.50327,1.43715,0.000465833,2.15402,-4.0876,39.4624,2.15402,-4.0876,39.4624,-15.6073,-12.5183,244.418,433.338,61.8515,641.486
2,0,7.5077,0.0315015,0.544887,2.94569,10.6899,39.4417,2.94569,10.6899,39.4417,-16.6023,-14.3573,241.24,432.932,61.8077,642.89
3,0,8.38124,0.706334,-0.139134,3.06725,11.7884,39.6231,3.06725,11.7884,39.6231,-16.5799,-15.4552,240.555,432.495,62.1198,642.775
4,0,9.1319,1.72503,-0.222342,3.73368,9.69867,38.0544,3.73368,9.69867,38.0544,-16.4423,-15.7315,241.908,431.86,62.4761,642.289
5,0,9.85405,1.59966,-0.104483,3.63303,8.22745,37.0606,3.63303,8.22745,37.0606,-16.1632,-16.2373,243.11,431.451,62.7377,641.98
6,0,10.6442,1.11829,0.00994709,3.47234,8.33822,35.9883,3.47234,8.33822,35.9883,-16.1176,-16.8435,243.982,430.982,63.0127,641.815
7,0,11.5583,1.98301,0.126691,3.41918,8.76468,35.7945,3.41918,8.76468,35.7945,-16.0778,-17.7351,244.443,430.574,63.3167,641.879
8,0,12.8824,2.38341,0.479758,3.31044,8.80866,35.4812,3.31044,8.80866,35.4812,-16.0187,-18.3459,244.977,430.166,63.8057,641.858
9,0,13.184,3.0162,0.534286,3.29755,8.18121,35.65,3.29755,8.18121,35.65,-15.8823,-19.1681,245.529,429.583,64.2041,641.615
10,0,14.5988,2.2877,-0.625563,2.43599,8.69007,34.3933,2.43599,8.69007,34.3933,-15.6618,-19.7619,245.704,429.06,64.8368,641.596
11,0,15.2345,2.90013,0.60143,2.7013,9.21325,33.5946,2.7013,9.21325,33.5946,-15.7113,-20.5944,246.406,428.508,65.1387,641.483
12,0,15.5087,3.29859,0.263994,3.22449,8.47799,32.1121,3.22449,8.47799,32.1121,-15.5261,-21.6309,247.037,428.103,65.5616,641.2
