Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-1.73483,-1.39936,-0.00199079,-9.29033,-11.2954,39.4048,-9.29033,-11.2954,39.4048,-14.3058,-4.03153,240.861,448.175,74.7187,638.636
2,0,-1.51925,1.31838,0.127162,-7.51637,-5.77193,41.1527,-7.51637,-5.77193,41.1527,-14.8295,-4.67404,240.684,447.773,74.7409,639.106
3,0,-0.990323,0.0624527,0.010687,-7.12213,-2.30742,40.7855,-7.12213,-2.30742,40.7855,-15.1864,-5.12187,240.539,447.259,74.7466,639.626
4,0,-0.320152,-1.96721,0.000604888,-7.12649,0.245946,40.2037,-7.12649,0.245946,40.2037,-15.4401,-5.3827,240.561,446.818,74.92,640.048
5,0,0.996994,0.234471,0.0382358,-7.27692,1.46801,40.7504,-7.27692,1.46801,40.7504,-15.5729,-5.82588,240.786,446.404,75.0306,640.221
6,0,2.28213,1.81229,-2.35811,-7.41637,2.3989,40.8313,-7.41637,2.3989,40.8313,-15.5784,-5.94673,241.345,446.033,75.3271,640.349
7,0,2.71783,2.19198,-0.200822,-6.99412,1.40956,40.0981,-6.99412,1.40956,40.0981,-15.4838,-6.07668,242.124,445.636,75.5314,640.143
8,0,2.33428,3.66535,-2.56579,-6.65849,-0.978751,39.6109,-6.65849,-0.978751,39.6109,-15.4185,-6.49836,242.833,445.249,75.7714,640.106
9,0,3.50827,1.77985,0.214504,-6.66192,-0.766612,38.2306,-6.66192,-0.766612,38.2306,-15.4766,-6.86045,243.308,444.834,75.9841,640.181
10,0,4.27308,2.00272,-0.301152,-6.27369,0.341861,38.0541,-6.27369,0.341861,38.0541,-15.6223,-7.31809,243.693,444.372,76.1355,640.202
11,0,5.48301,2.14533,0.0216112,-6.23257,1.24404,37.5753,-6.23257,1.24404,37.5753,-15.7798,-7.74806,244.19,443.892,76.2776,640.385
12,0,5.88923,4.68013,-3.15794,-5.60836,2.65917,37.8555,-5.60836,2.65917,37.8555,-15.9356,-8.12417,244.609,443.449,76.4882,640.714
13,0,6.36524,4.43647,-1.11615,-5.46612,2.85736,37.7272,-5.46612,2.85736,37.7272,-16.072,-8.98735,244.513,443.087,76.5241,640.829
14,0,7.44557,2.85046,-0.0454479,-5.42672,3.48208,37.13,-5.42672,3.48208,37.13,-16.1162,-9.79158,244.654,442.749,76.6017,640.995
15,0,7.62674,3.01699,1.39832,-5.628,4.14316,37.5187,-5.628,4.14316,37.5187,-16.2177,-10.6162,244.756,442.301,76.8789,640.773
16,0,7.91374,5.15874,0.541008,-4.87904,3.95711,37.069,-4.87904,3.95711,37.069,-16.2659,-10.8728,245.861,441.79,77.2453,640.683
17,0,8.73739,4.82828,0.759595,-4.05366,4.50743,35.7841,-4.05366,4.50743,35.7841,-16.3628,-11.6415,246.038,441.246,77.4865,640.603
18,0,9.38951,3.24656,1.67486,-3.93672,6.74023,35.5649,-3.93672,6.74023,35.5649,-16.4871,-12.328,246.07,440.672,77.8551,640.671
19,0,9.87161,2.70518,0.78907,-3.77548,6.91229,35.3251,-3.77548,6.91229,35.3251,-16.4164,-13.2195,246.318,440.203,78.1394,640.375
20,0,10.2527,3.67822,0.336747,-3.06051,6.44291,34.8578,-3.06051,6.44291,34.8578,-16.3747,-13.9117,246.715,439.729,78.3828,640.3
21,0,11.1235,3.09469,0.605514,-2.37669,5.80913,33.7702,-2.37669,5.80913,33.7702,-16.2848,-14.689,247.757,439.444,78.6268,640.205
22,0,10.9184,3.01742,-0.333637,-1.36062,5.6838,32.6477,-1.36062,5.6838,32.6477,-16.2035,-15.4126,248.542,439.055,79.0737,639.844
23,0,11.2015,2.96559,-0.410666,-0.912644,5.66916,31.8824,-0.912644,5.66916,31.8824,-16.1603,-16.2941,249.325,438.622,79.4241,639.797
24,0,12.5016,3.66979,0.404694,-0.79915,6.63202,31.4787,-0.79915,6.63202,31.4787,-16.2117,-17.0883,249.421,438.004,79.7755,639.578
25,0,13.4772,2.35527,-0.34132,-0.590413,6.46665,29.2595,-0.590413,6.46665,29.2595,-16.0738,-17.871,249.751,437.491,80.1708,639.641
26,0,13.884,2.73096,0.398297,0.0600069,7.40809,29.2806,0.0600069,7.40809,29.2806,-16.0068,-18.8562,250.333,436.826,80.5544,639.16
27,0,13.8024,3.13844,0.314091,1.00901,5.5358,27.7858,1.00901,5.5358,27.7858,-15.9385,-19.8045,250.986,436.282,80.8192,638.994
28,0,14.6729,2.7514,-0.16196,0.715936,7.09608,26.9349,0.715936,7.09608,26.9349,-15.9885,-20.7932,251.124,435.672,81.1349,638.79
29,0,15.0901,3.1202,2.53299,0.925223,7.41051,26.4798,0.925223,7.41051,26.4798,-15.8019,-21.7815,251.175,435.067,81.5801,638.629
30,0,16.0827,3.56093,2.53969,0.52688,7.71352,25.9093,0.52688,7.71352,25.9093,-15.7213,-22.5103,251.6,434.308,82.2025,638.41
31,0,16.3415,4.9175,1.03498,0.861846,6.86835,25.5015,0.861846,6.86835,25.5015,-15.4012,-23.5772,252.098,433.878,82.8622,638.558
32,0,17.2257,5.07718,-0.461212,0.596162,6.61637,24.5009,0.596162,6.61637,24.5009,-15.3143,-24.4209,252.886,433.224,83.3283,638.2
33,0,17.6891,6.66268,0.16727,0.926029,8.21085,24.3879,0.926029,8.21085,24.3879,-14.9646,-25.551,252.794,432.753,83.8362,638.003
34,0,18.4503,6.34209,0.047803,0.436015,9.39362,23.8876,0.436015,9.39362,23.8876,-14.8769,-26.4272,253.022,431.986,84.5559,637.777
35,0,18.694,7.74504,0.359944,0.401682,9.04315,23.6798,0.401682,9.04315,23.6798,-14.7905,-27.3493,253.682,431.046,85.25,637.628
36,0,20.0443,7.60417,0.0640937,-0.391965,9.48452,23.139,-0.391965,9.48452,23.139,-14.7644,-28.3239,254.035,430.326,85.7235,637.462
37,0,20.447,9.39297,0.883303,-0.463352,9.77387,22.6077,-0.463352,9.77387,22.6077,-14.701,-29.1955,254.18,429.534,86.2621,637.383
38,0,20.709,8.78734,-1.35953,-0.845256,9.37922,22.0512,-0.845256,9.37922,22.0512,-14.3428,-30.2936,254.431,428.967,86.9602,637.059
39,0,21.5962,9.6475,1.03304,-0.951649,8.31175,21.1831,-0.951649,8.31175,21.1831,-14.1637,-31.1755,255.186,428.291,87.6266,636.934
40,0,21.9624,9.90133,0.841228,-1.37071,7.72602,21.0923,-1.37071,7.72602,21.0923,-13.9999,-32.0259,255.467,427.42,88.3683,636.589
