Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
12486.0,0.0,359.233,-67.1925,557.371,366.071,-4.90706,389.727,376.889,53.9514,244.724,326.397,236.0681111111111,115.345,346.368,171.779,162.3965,361.148,280.949,86.58533846153846,245.957,280.77715384615385,88.0671,229.577,334.05392307692307,74.9361
12487.0,0.0,359.168,-67.4083,557.746,367.531,-4.64437,390.023,379.873,54.2174,245.782,331.959,237.103,115.603,351.134,172.341,163.776,368.026,281.553,88.64466923076922,253.17,282.563,88.9596,237.094,336.17053846153846,75.7994
12488.0,0.0,359.267,-67.585,558.075,368.66,-4.95576,391.004,383.148,54.3888,247.233,337.886,238.028,116.96166666666666,356.638,172.8995,165.09750000000005,375.016,282.238,90.704,260.299,284.3488461538461,89.4588,244.696,338.28715384615384,76.5672
12489.0,0.0,359.344,-67.8799,558.407,370.042,-5.32394,392.206,386.079,54.3083,248.684,343.734,238.953,118.32033333333334,361.807,173.458,166.419,382.148,282.428,92.10403333333332,267.052,286.1346923076923,90.4379,252.742,340.4037692307692,77.4326
12490.0,0.0,359.357,-68.2632,558.97,371.909,-5.07777,393.287,389.388,54.2168,249.833,350.87,239.878,119.679,366.791,173.971,167.448,389.547,282.858,93.50406666666666,274.6834,287.92053846153846,90.8577,260.788,342.5203846153846,78.3857
12491.0,0.0,359.445,-68.5471,559.356,373.041,-4.78073,394.014,392.553,54.5778,250.982,357.818,240.5945,121.1056,371.995,174.516,168.72,396.946,282.985,94.9041,282.3148,289.7063846153846,92.0016,268.834,344.637,79.5282
12492.0,0.0,359.569,-68.7844,559.84,374.179,-5.06912,394.686,395.945,54.5632,252.5665,363.757,241.311,122.5322,376.906,174.889,169.849,404.3215,283.094,96.163,289.94620000000003,291.4922307692308,93.7617,277.3064615384615,346.267,78.597
12493.0,0.0,359.623,-68.9458,560.256,375.892,-5.15079,395.504,398.967,54.6726,254.151,370.898,242.149,123.9588,383.042,175.496,171.55666666666667,411.697,282.998,97.4405,297.5776,293.2780769230769,95.5218,285.7789230769231,348.257,80.14306666666667
12494.0,0.0,359.724,-69.0904,560.636,377.143,-5.49272,396.044,401.951,54.8971,255.23,377.067,242.888,125.3854,388.496,176.103,173.26433333333333,419.1645,282.753,98.4659,305.209,295.06392307692306,97.2819,294.2513846153846,350.247,81.68913333333333
12495.0,0.0,359.665,-69.2554,561.011,378.696,-5.45578,397.146,404.935,55.1216,256.309,384.099,243.485,126.812,393.747,176.36,174.972,426.632,282.491,99.4636,312.364,296.8497692307692,97.7404,302.7238461538461,352.237,83.2352
