Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
11409.0,0.0,339.077,-18.5948,545.911,296.763,36.1303,374.13,263.933,83.2252,224.445,144.254,218.834,69.8308,186.036,170.414,131.886,167.92,254.606,25.3268,57.4112,245.275,63.11703333333333,29.0803,294.218,52.304
11410.0,0.0,338.646,-19.047,546.023,297.708,35.391,374.387,264.723,82.10235,223.23,145.697,219.134,71.224,187.757,170.267,132.066,169.047,255.165,25.7247,58.8481,245.804,64.82406666666667,30.2187,294.765,53.2992
11411.0,0.0,338.201,-19.5875,546.126,298.706,34.5273,373.763,266.005,80.9795,222.718,147.544,219.426,71.7263,189.725,170.317,133.164,170.146,255.98,26.7676,60.2434,246.29,66.5311,31.8208,295.548,53.8429
11412.0,0.0,337.879,-20.0592,546.397,299.444,33.792,372.745,267.87,80.5054,223.18,149.279,219.905,73.04419999999999,191.389,170.389,133.962,171.717,256.859,27.4486,62.0161,246.982,67.8302,33.4186,296.342,54.3695
11413.0,0.0,337.45,-20.5784,546.74,300.92,33.4742,373.875,269.986,79.587,223.715,150.855,220.249,74.3621,193.285,170.402,133.536,173.113,257.123,28.8583,63.394,247.746,68.9804,34.1643,297.105,55.3506
11414.0,0.0,337.133,-21.0206,547.124,302.506,32.9718,374.693,271.403,78.7344,223.135,152.959,220.636,75.1962,195.325,170.359,134.51,174.917,258.042,30.268,64.9669,248.44,70.189,35.6132,297.782,55.1501
11415.0,0.0,336.879,-21.5137,547.33,303.94,32.5059,374.876,272.798,78.1001,222.305,154.922,220.876,76.3902,197.422,170.301,134.743,176.874,258.884,31.6777,67.1752,249.301,70.7841,37.9608,298.567,54.1717
11416.0,0.0,336.717,-22.0551,547.57,305.471,32.0459,374.514,274.684,77.2208,222.54,157.091,221.355,77.5842,199.475,170.149,135.139,178.913,259.999,33.087399999999995,68.5852,249.916,72.1532,39.6105,298.943,55.277
11417.0,0.0,336.506,-22.7146,548.03,306.225,31.1103,374.813,277.232,76.675,223.367,159.273,221.783,79.1206,201.82,170.062,136.472,180.764,260.893,34.4971,70.2396,250.761,73.4305,41.2824,299.57,54.8695
11418.0,0.0,336.329,-23.2185,548.328,307.412,30.1784,374.696,279.376,76.3381,222.964,161.744,222.009,80.657,204.111,170.085,136.826,183.086,261.627,35.9068,72.9839,251.506,73.935,43.7655,300.688,54.192
11419.0,0.0,336.009,-23.8298,548.656,308.89,29.732,374.365,281.362,75.7608,222.497,164.224,222.604,81.797,206.565,170.198,137.526,185.436,262.624,37.3165,74.9157,252.053,75.1344,46.2662,301.344,55.2406
11420.0,0.0,335.806,-24.5538,548.93,310.115,28.7566,375.137,283.88,75.219,223.294,166.661,222.988,82.2601,209.016,170.149,138.3465,187.612,263.621,38.60986666666666,77.473,252.876,75.9502,49.2171,302.305,54.7537
11421.0,0.0,335.52,-25.286,549.215,311.32,27.7567,375.939,286.501,75.0865,223.361,169.58,223.44,83.49109999999999,211.851,170.42,139.167,190.53,264.6205,39.90323333333333,79.8111,253.537,77.0601,51.6711,302.524,56.0482
11422.0,0.0,335.517,-26.082,549.605,312.791,27.1321,375.68,288.9,74.7288,223.968,172.282,223.651,84.7221,214.693,170.155,140.371,192.828,265.62,41.1966,83.1124,254.451,77.7963,55.6068,303.676,55.639
11423.0,0.0,335.432,-26.8019,549.958,313.95,26.1276,375.174,291.723,74.1981,224.599,175.409,224.106,86.16495,217.533,170.192,140.379,195.907,266.6225,41.8802,85.6639,255.039,78.8284,58.7261,304.444,57.07575
11424.0,0.0,335.315,-27.5288,550.236,315.125,25.1141,375.153,294.126,73.8058,224.598,178.514,224.31,87.6078,220.523,170.015,140.966,198.942,267.625,43.03765,88.7404,255.771,78.7606,62.3191,305.351,58.5125
11425.0,0.0,335.282,-28.2285,550.808,317.067,24.7697,375.79,296.314,72.8913,224.62,181.788,224.641,87.8232,223.025,170.038,142.112,201.909,268.326,44.1951,92.3764,256.33,80.084,66.3172,306.335,59.7553
11426.0,0.0,335.165,-28.9943,551.499,318.59,23.8622,376.373,298.847,72.7129,225.238,185.152,224.876,88.6228,226.23,170.23,142.331,205.197,268.984,44.0549,95.7255,256.895,81.20405,69.8884,307.113,60.9801
11427.0,0.0,334.893,-29.7754,552.231,319.554,22.8138,376.856,301.568,72.4252,225.448,188.774,225.153,89.2706,229.901,170.217,142.741,208.087,269.573,44.7303,99.5053,257.56,82.3241,73.0774,307.548,62.1762
11428.0,0.0,334.874,-30.3478,552.546,320.9,22.2744,377.075,304.534,71.7403,226.664,192.477,225.328,89.6047,232.889,170.39,143.584,211.739,270.205,45.7861,103.772,258.027,83.2006,77.3117,308.433,63.209
11429.0,0.0,334.732,-30.9435,553.037,322.548,21.4936,377.563,306.827,71.2466,226.713,196.156,225.478,90.5093,236.319,170.298,144.063,215.855,271.082,46.4704,107.717,258.573,84.1136,81.4398,309.27,63.6735
