Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
1391.0,0.0,293.435,-57.1179,558.771,286.217,-6.67219,384.032,269.672,40.7311,230.808,141.294,208.534,92.8929,198.706,145.552,147.506,157.062,255.784,47.6912,48.8854,230.072,82.8573,15.5725,273.257,66.1127
1392.0,0.0,293.771,-57.8859,559.218,287.971,-7.66906,384.041,272.466,39.9906,231.135,144.516,209.183,94.56592,201.531,145.554,148.735,159.687,256.797,49.6992,51.8738,230.982,84.0955,18.8023,273.905,67.5138
1393.0,0.0,294.024,-58.7544,559.518,289.451,-8.58772,384.451,274.983,39.2999,231.063,147.628,209.692,96.23894,205.081,145.616,149.964,162.475,257.8,51.7072,55.2989,231.769,84.8416,21.3066,274.499,68.443
1394.0,0.0,294.375,-59.5744,559.889,290.815,-9.37011,385.06,277.787,38.7511,231.841,150.805,210.356,97.91196,208.12,145.486,150.579,166.694,259.0665,53.7152,58.3323,232.426,86.13503333333334,25.1206,275.33,68.6675
1395.0,0.0,294.625,-60.3424,560.179,292.678,-10.3464,385.476,280.4,38.0757,232.092,154.124,210.846,99.58498,211.481,145.418,151.861,169.485,260.333,55.7232,61.6932,233.138,87.42846666666667,28.0497,275.929,69.8736
1396.0,0.0,294.799,-61.065,560.473,294.316,-10.9484,385.758,282.932,37.1966,231.966,157.782,211.633,101.258,214.955,145.647,152.932,172.63,261.591,57.7312,64.9916,233.67,88.7219,31.5113,276.811,70.3271
1397.0,0.0,295.012,-61.9678,560.732,295.552,-11.9965,385.903,286.009,36.7639,232.623,161.483,212.373,102.827,218.232,145.965,154.128,176.097,262.84900000000005,59.7392,68.5616,234.528,89.8396,35.6732,277.646,70.6016
1398.0,0.0,295.254,-62.6266,560.923,297.315,-12.8469,385.862,288.659,36.0939,232.875,165.385,213.081,104.396,222.162,146.175,155.282,179.548,264.107,61.74719999999999,72.2341,235.329,90.7191,39.2983,278.513,71.0158
1399.0,0.0,295.456,-63.2781,561.219,299.295,-13.3655,386.5,291.775,35.4506,234.182,168.765,213.789,105.965,225.928,146.32,156.2175,183.433,265.365,63.7552,76.1705,235.78,91.4584,42.8662,279.176,71.8094
1400.0,0.0,295.805,-63.8963,561.542,300.858,-14.1721,386.423,293.958,34.8958,233.842,172.881,214.551,107.534,229.417,146.48,157.153,187.902,266.623,65.7632,79.8692,236.757,92.189,47.2524,280.082,72.5537
1401.0,0.0,296.206,-64.6727,561.88,301.952,-14.9891,386.525,297.494,34.5625,234.866,177.235,215.3825,108.582,233.028,146.538,158.198,191.286,267.88100000000003,67.3252,83.9319,237.582,93.1511,51.7952,281.261,72.0464
1402.0,0.0,296.438,-65.217,562.116,304.06,-15.6561,387.664,300.777,34.1021,235.89,181.392,216.214,110.33433333333332,237.459,146.955,159.134,194.367,269.139,68.8872,88.2065,238.336,93.923,56.1164,282.224,72.1934
1403.0,0.0,296.532,-65.7726,562.57,305.895,-16.3584,388.646,303.184,33.8495,236.583,185.535,216.975,112.08666666666666,241.203,147.263,160.6365,199.707,270.669,71.294375,92.4426,238.899,93.9091,60.3737,283.073,72.7694
1404.0,0.0,296.709,-66.2521,562.894,307.328,-16.964,388.915,306.723,33.0115,237.276,190.202,217.865,113.839,244.765,147.624,162.139,203.564,272.199,73.70155,97.33,239.754,94.3998,64.8936,284.024,72.9268
1405.0,0.0,296.976,-66.9369,563.246,309.173,-17.2114,389.129,309.745,32.9161,237.74,194.896,218.755,114.967,250.228,148.252,162.828,207.361,273.729,76.108725,102.191,240.662,94.9932,69.9101,284.943,73.0307
1406.0,0.0,297.21,-67.4425,563.623,310.766,-17.8465,390.098,312.64750000000004,32.5677,238.605,199.217,219.46,116.095,255.609,148.88,164.122,211.293,274.665,78.5159,106.896,241.434,95.7252,75.0826,286.087,73.0107
1407.0,0.0,297.478,-67.9651,564.038,312.262,-18.5781,390.59,315.55,32.219300000000004,239.47,203.837,220.231,117.2455,260.781,149.046,165.416,217.617,276.1105,80.356725,111.503,242.25,96.1942,80.0942,287.001,73.5133
1408.0,0.0,297.573,-68.4975,564.361,313.917,-18.7033,390.849,318.4525,31.8709,240.335,208.473,221.047,118.396,264.95,149.367,166.71,223.336,277.55600000000004,82.19755,116.188,243.044,96.4535,85.192,287.817,73.7824
1409.0,0.0,297.748,-68.9545,564.712,315.497,-19.0402,391.503,321.355,31.5225,241.2,213.4,221.758,119.5075,267.221,149.052,167.306,229.046,279.0015,84.038375,121.405,243.802,96.6035,90.7579,288.96,74.0044
1410.0,0.0,298.179,-69.4266,565.26,317.114,-19.6691,391.952,325.255,31.5471,242.493,218.453,222.63566666666668,120.619,271.137,149.348,168.52,232.815,280.447,85.8792,126.597,244.747,96.7665,96.2116,290.109,73.8975
1411.0,0.0,298.429,-69.8357,565.642,318.792,-20.0251,392.423,328.653,31.2563,243.786,223.588,223.5133333333333,121.59,275.217,149.368,169.631,237.758,281.432,86.9238,131.91,245.834,97.0784,101.528,291.091,74.0313
