Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
13473.0,0.0,358.522,-44.5103,540.477,346.763,10.7102,370.012,336.874,66.7706,222.024,242.778,234.96354545454545,89.6826,277.026,173.499,141.011,263.537,282.607,49.19457142857143,153.07,267.7911071428572,80.119,122.759,314.07552,66.9556
13474.0,0.0,358.548,-45.0455,541.102,348.361,10.2515,370.602,339.879,66.383,222.941,248.072,235.9684545454545,90.5429,281.198,174.042,142.39249999999998,268.986,283.689,50.845578571428575,158.599,269.6807857142857,80.3554,128.827,316.40096,65.8952
13475.0,0.0,358.472,-45.651,541.884,349.709,9.87537,371.542,342.703,66.3272,223.858,253.296,236.97336363636364,91.591,285.583,174.66,143.774,274.827,284.678,52.49658571428572,164.327,271.57046428571425,80.2846,135.182,318.7264,65.344
13476.0,0.0,358.384,-46.2405,542.469,350.64,9.37404,371.905,345.598,66.1071,225.018,258.737,237.97827272727272,92.4938,290.182,175.372,144.708,281.371,285.808,54.14759285714285,170.033,273.46014285714284,80.271,141.727,321.05184,64.6358
13477.0,0.0,358.216,-46.8105,543.108,352.09,8.73663,372.232,348.505,65.8781,225.435,264.296,238.9831818181818,93.5623,296.871,176.44733333333335,147.061,287.932,286.938,55.7986,176.039,275.34982142857143,79.9789,148.655,323.37728,63.6886
13478.0,0.0,358.156,-47.3654,543.701,354.049,8.71581,372.944,351.635,65.5935,226.572,270.048,239.9880909090909,94.787,302.07,177.52266666666668,149.414,293.97,287.744,57.0809,182.042,277.2395,80.1471,155.697,325.70272,63.0041
13479.0,0.0,357.973,-48.2236,544.232,355.213,8.14203,373.774,354.687,65.4214,227.887,275.71,240.993,96.121,305.644,178.598,151.767,300.381,288.437,58.3632,188.198,279.1291785714285,79.6862,163.032,328.02816,63.117
13480.0,0.0,357.851,-48.8151,544.919,356.104,7.29539,374.252,357.823,65.1886,228.878,281.444,241.9735,97.455,309.781,178.745,151.899,306.82,289.228,59.3912,194.691,281.01885714285714,80.0296,170.647,330.3536,62.0426
13481.0,0.0,357.759,-49.4056,545.27,357.847,6.86892,375.004,361.132,64.9063,230.21,287.371,242.954,98.789,314.112,178.972,152.851,313.959,289.97,61.15601538461538,201.569,282.9085357142857,79.953,178.195,332.67904,60.8878
13482.0,0.0,357.73,-49.9447,545.776,359.618,6.71052,376.005,363.883,64.8998,230.599,293.683,243.9345,100.123,318.715,179.316,153.748,321.317,290.87,62.92083076923077,208.314,284.79821428571427,80.6857,185.911,335.00448,60.6824
13483.0,0.0,357.758,-50.5697,546.34,360.895,6.18384,376.422,367.1575,64.6255,232.149,299.706,244.915,100.983,323.603,179.636,154.458,328.662,291.416,64.68564615384615,215.128,286.68789285714286,80.5029,194.62768421052635,337.32992,60.5663
13484.0,0.0,357.614,-51.2182,547.076,362.252,5.53576,377.163,370.432,64.3512,233.699,306.402,245.88525,102.285,329.889,179.739,154.02249999999998,335.62,292.022,66.45046153846154,222.4405,288.57757142857145,80.6972,203.34436842105265,339.65536,59.2889
13485.0,0.0,357.555,-51.8328,547.678,363.879,5.26998,378.364,373.437,64.1785,235.008,312.697,246.8555,103.587,335.072,180.116,153.587,342.852,292.547,68.21527692307691,229.753,290.46725,80.393,212.06105263157892,341.9808,58.0115
13486.0,0.0,357.445,-52.2964,548.216,365.191,4.83127,378.638,376.405,64.0556,235.764,319.184,247.82575,104.855,339.84,180.838,155.47166666666666,350.259,293.046,69.9800923076923,237.036,292.35692857142857,80.1881,220.77773684210527,344.30624,58.0711
13487.0,0.0,357.368,-52.8179,548.75,366.376,4.23396,379.207,379.696,63.8246,237.2675,325.535,248.796,106.123,345.052,181.5205,157.35633333333334,357.542,293.44,71.74490769230769,244.51,294.2466071428572,79.9193,229.4944210526316,346.63168,56.8619
13488.0,0.0,357.401,-53.3815,549.28,368.012,4.04262,380.373,382.715,63.8782,238.771,332.049,249.468,107.576,350.143,182.203,159.241,365.11175,293.936,73.50972307692308,251.984,296.1362857142857,80.0472,238.2111052631579,348.95712,55.5445
13489.0,0.0,357.425,-53.828,549.844,369.338,3.8618,381.539,385.598,63.7999,240.081,337.886,249.963,109.029,355.213,182.633,160.166,372.6815,294.183,75.27453846153846,259.674,298.0259642857143,80.091,246.9277894736842,351.28256,54.9247
13490.0,0.0,357.375,-54.2644,550.531,370.428,3.41389,382.185,388.862,63.6322,241.66516666666664,345.008,250.811,110.282,360.997,183.036,161.163,380.25125,294.276,77.03935384615384,267.364,299.91564285714287,79.8416,255.6444736842105,353.608,54.4494
13491.0,0.0,357.275,-54.722,551.137,371.848,2.80692,383.529,391.955,63.626,243.2493333333333,351.163,251.659,111.677,366.264,183.416,162.523,387.821,294.331,78.80416923076922,275.0166,301.8053214285714,79.4405,264.36115789473683,355.748,54.8003
13492.0,0.0,357.327,-55.4594,551.711,373.427,2.80326,384.873,395.062,63.4383,244.8335,358.1,252.166,113.072,371.401,183.985,164.35399999999998,395.2888,294.384,80.56898461538461,282.6692,303.695,79.8693,273.0778421052632,357.888,53.9641
13493.0,0.0,357.373,-56.1143,552.272,374.426,2.65066,385.524,397.83,63.232,246.41766666666663,364.721,252.571,114.603,376.442,184.431,166.185,402.7566000000001,294.403,82.3338,290.3218,305.1875,79.676,281.7945263157895,358.717,52.408566666666665
13494.0,0.0,357.347,-56.6241,553.105,375.565,2.21689,386.7803333333333,401.195,63.1707,248.0018333333333,371.279,253.022,116.134,381.896,184.606,168.016,410.2244,294.211,83.92663333333333,297.9744,306.68,80.087,290.51121052631584,359.434,50.853033333333336
13495.0,0.0,357.391,-56.9647,553.678,377.148,1.98138,388.0366666666667,403.946,63.405,249.586,377.901,253.212,117.5975,386.822,184.594,169.355,417.6922,293.741,85.51946666666667,305.62699999999995,307.665,80.0445,299.22789473684213,360.311,49.2975
13496.0,0.0,357.376,-57.5635,554.264,378.155,1.49516,389.293,407.124,62.9825,251.2515,384.276,253.424,119.061,392.105,184.63,170.85666666666663,425.16,293.463,87.1123,313.2796,308.746,80.4289,307.9445789473684,361.369,48.7651
13497.0,0.0,357.446,-57.9279,554.62,378.957,1.1472,389.889,409.988,62.7566,252.917,390.69,253.715,120.5245,397.474,184.88,172.35833333333335,432.63666666666666,293.038,88.69936,320.9322,309.899,80.3847,316.6612631578947,362.564,49.7754
13498.0,0.0,357.291,-58.4608,555.172,380.3,0.875205,391.3435,412.793,62.7653,254.7022857142857,397.278,253.855,121.988,402.627,184.935,173.86,440.1133333333333,292.449,90.28642,328.5848,310.669,80.2173,325.3779473684211,363.524,50.8395
13499.0,0.0,357.244,-58.8923,555.754,381.906,0.956568,392.798,415.391,62.5493,256.4875714285714,403.571,253.911,123.4515,407.566,184.953,175.136,447.59,291.799,91.87348,336.2374,311.216,80.5844,334.0946315789474,363.872,50.3917
13500.0,0.0,357.343,-59.2063,556.6685,383.194,0.895294,394.2525,418.406,62.3277,258.2728571428572,409.913,254.003,124.915,412.602,184.901,176.8135,454.704,290.954,93.46054,343.89,311.674,81.445,342.8113157894737,363.353,48.70765
13501.0,0.0,357.311,-59.6337,557.583,383.966,0.333598,395.707,421.436,62.2593,260.05814285714285,416.077,253.871,126.018,417.285,184.835,178.491,461.765,290.223,95.0476,351.1305,312.142,81.4896,351.528,363.088,47.0236
13502.0,0.0,357.249,-60.3453,558.002,385.267,-0.160782,396.77,424.171,62.088,261.84342857142855,422.275,253.712,127.54466666666669,421.867,184.491,180.1685,468.702,289.179,96.333,358.371,312.405,81.5548,359.211,362.943,47.4474
