Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
10380.0,0.0,312.532,-65.8787,567.208,336.047,-15.5235,394.701,365.626,34.7617,251.398,349.816,216.184,103.851,355.229,150.083,161.557,390.297,255.671,70.7411,278.062,271.111,75.035,268.825,324.057,57.983
10381.0,0.0,312.602,-66.0625,567.367,337.363,-15.2489,395.828,367.776,34.5352,252.413,355.44,216.031,105.124,359.656,150.18,162.649,396.47,254.665,71.7272,284.523,272.296,74.8972,276.888,325.591,56.7394
10382.0,0.0,312.719,-66.2303,567.588,338.478,-15.1885,396.656,370.195,34.7429,253.317,360.856,216.019,105.79,364.302,150.394,163.199,402.893,253.805,72.7716,291.38,273.425,74.4713,284.163,327.187,57.0596
10383.0,0.0,312.736,-66.3282,567.823,339.403,-15.1529,396.967,372.555,34.6862,254.6605,366.149,215.785,106.774,368.489,150.332,163.94,409.203,252.879,73.9928,298.06,274.501,74.4889,292.3185,328.407,55.9337
10384.0,0.0,312.759,-66.3803,568.02,340.333,-15.3684,397.997,374.952,34.7601,256.004,371.429,215.678,107.466,372.632,150.219,164.796,415.38,251.847,75.2627,304.813,275.569,74.0008,300.474,328.261,54.3418
10385.0,0.0,312.87,-66.5435,568.253,341.536,-15.2635,398.96,376.897,34.7728,256.975,376.987,215.645,108.419,376.767,150.311,165.534,421.863,251.034,76.218,311.764,276.5,73.7492,307.754,328.994,52.7499
10386.0,0.0,312.892,-66.6876,568.592,342.533,-15.1165,399.724,379.388,34.7456,258.2236666666667,382.485,215.537,109.428,380.189,149.702,165.197,428.109,249.89566666666667,77.70406666666666,318.328,277.301,73.9884,315.87225,330.677,54.4537
10387.0,0.0,312.998,-66.8583,568.92,343.159,-15.1243,400.049,381.414,34.9004,259.4723333333333,388.084,215.239,110.556,384.308,149.485,166.252,434.314,248.7573333333333,79.19013333333334,326.3455,278.7175,75.3327,323.9905,331.472,54.2227
10388.0,0.0,313.126,-66.9525,569.378,343.967,-15.0561,400.398,383.672,35.3994,260.721,393.579,215.086,111.119,389.125,149.791,167.71925000000002,440.457,247.619,80.6762,334.363,280.134,76.67699999999999,332.10875,332.28,55.0405
10389.0,0.0,313.232,-67.159,569.731,345.081,-14.696,401.37,385.865,35.5056,262.018,398.665,214.681,112.217,393.348,150.115,169.18650000000002,446.529,246.41266666666667,82.10051999999999,340.02,280.448,78.0213,340.227,332.461,54.7738
