Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
4939.0,0.0,343.63,-31.8108,541.801,334.484,17.0496,366.561,316.272,63.6176,214.617,201.547,233.597,77.6655,250.766,168.148,134.308,214.001,275.406,25.5992,111.685,267.778,73.5462,87.22,315.317,49.1846
4940.0,0.0,343.538,-32.3638,541.914,335.411,16.4304,366.92,317.8,62.9732,214.19,204.057,233.945,79.23003333333332,253.168,168.196,135.595,216.058,276.234,26.8833,113.617,267.953,74.9088,89.7371,315.717,49.0803
4941.0,0.0,343.516,-32.9601,542.087,336.241,15.5549,366.89,319.487,62.1795,214.524,206.515,234.162,80.79456666666667,255.258,167.969,136.157,218.157,277.3375,27.6818,116.057,268.519,76.2839,91.4989,315.812,49.5457
4942.0,0.0,343.544,-33.4792,542.273,337.332,14.4138,366.831,321.882,61.2797,215.524,209.367,234.664,82.3591,257.782,167.828,136.958,220.254,278.441,29.388075,118.14,268.892,77.659,93.7785,316.054,49.8038
4943.0,0.0,343.434,-34.0652,542.581,338.336,13.503,366.593,323.737,60.7228,215.467,212.031,235.084,83.94839999999999,260.227,167.567,137.337,223.321,279.3855,31.09435,120.547,269.208,78.6677,96.4522,316.67,50.4333
4944.0,0.0,343.3,-34.6792,542.861,339.271,12.4389,366.599,325.607,59.8805,215.154,214.784,235.53,85.5377,262.847,167.394,138.67,225.465,280.33,32.800625000000004,123.276,269.807,79.5163,98.8968,317.149,50.6494
4945.0,0.0,343.088,-35.5925,543.24,340.13,11.2571,366.971,327.953,58.8233,216.472,217.262,235.679,87.23302,265.522,167.518,139.207,228.151,281.23,34.5069,125.607,270.149,80.5764,102.11,317.868,51.2659
4946.0,0.0,342.905,-36.4249,543.478,341.22,10.563,367.387,330.382,58.1428,216.836,220.367,236.153,88.92834,268.276,167.335,140.388,230.809,282.247,35.82395,128.962,270.716,82.11086666666667,105.245,318.695,51.7729
4947.0,0.0,342.765,-37.1784,543.957,342.62,9.2474,368.624,332.244,57.2957,216.963,223.476,236.512,90.62366,271.472,167.242,141.569,234.331,283.068,37.141,131.459,271.266,83.64533333333334,108.178,319.415,52.3255
4948.0,0.0,342.676,-37.9401,544.238,343.63,8.4674,368.385,334.423,56.455,217.323,226.827,237.037,92.31898,274.087,167.061,142.75,237.19,283.505,39.148,134.46,271.919,85.1798,111.331,320.094,53.2571
4949.0,0.0,342.668,-38.809,544.659,344.52,7.31916,368.858,336.759,55.7173,218.153,230.07,237.442,94.0143,276.632,166.929,143.6125,241.047,283.955,41.155,138.119,272.896,86.2861,114.965,320.927,54.9065
4950.0,0.0,342.581,-39.6327,544.902,345.941,6.26477,369.636,338.983,54.8125,218.792,233.425,237.616,95.2741,279.473,166.736,144.475,244.611,284.568,43.162,141.649,273.772,88.05425,119.229,322.305,56.5853
4951.0,0.0,342.613,-40.4604,545.27,347.257,5.54803,369.909,341.349,54.0957,219.107,237.194,238.169,97.06044705882351,283.23,166.689,146.20999999999998,248.518,285.154,45.169,145.345,274.645,89.8224,123.184,323.622,58.2641
4952.0,0.0,342.693,-41.3384,545.856,348.486,4.45237,370.29,343.72,53.1174,220.051,240.996,238.687,98.84679411764706,287.553,166.82,147.945,253.168,286.073,47.176,149.656,275.9575,91.59055,127.191,324.873,59.5795
4953.0,0.0,342.686,-42.1516,546.285,349.338,3.42135,370.582,345.732,52.1391,220.156,244.801,239.077,100.6331411764706,291.551,166.665,148.733,257.732,286.894,49.183,154.074,277.27,93.3587,131.305,326.04,60.4782
4954.0,0.0,342.529,-42.9978,546.756,350.22,2.48822,371.066,347.97,51.2215,221.008,248.943,239.789,102.41948823529412,294.531,166.555,149.521,262.437,287.855,51.19,158.376,278.282,94.7994,135.884,327.504,61.722
4955.0,0.0,342.535,-43.7303,547.407,351.49,1.61389,371.376,350.353,50.39566,221.9746,253.091,240.496,104.20583529411763,297.506,165.845,150.033,267.426,288.864,53.197,162.302,279.288,95.9938,140.728,329.014,63.471
4956.0,0.0,342.489,-44.7131,547.888,352.665,1.02244,372.204,352.736,49.56982,222.9412,257.254,240.858,105.99218235294116,300.421,165.504,150.545,272.716,289.666,55.204,166.529,280.227,97.5023,145.634,330.456,65.22
4957.0,0.0,342.441,-45.5711,548.333,354.111,0.112394,373.355,355.119,48.74398,223.9078,261.524,241.392,107.77852941176472,303.384,165.01,151.273,277.942,290.55,57.211,171.478,281.503,99.0108,150.765,332.181,66.7606
4958.0,0.0,342.389,-46.4088,548.828,355.271,-0.804385,373.916,357.502,47.91814,224.8744,266.224,242.21,109.56487647058825,306.6,164.743,151.9,283.029,291.474,59.218,176.455,282.756,100.341,156.227,333.831,67.957
4959.0,0.0,342.424,-47.2961,549.293,355.948,-1.74514,374.349,359.885,47.0923,225.841,270.984,242.816,111.35122352941175,309.557,164.197,153.072,288.621,292.139,61.225,181.525,284.4557058823529,101.546,161.956,335.67633333333333,69.1534
4960.0,0.0,342.322,-48.174,549.737,356.711,-2.85133,375.179,362.126,46.5089,226.748,275.838,243.432,113.13757058823528,312.755,163.639,153.587,294.34,292.923,63.232,186.801,286.15541176470583,102.932,167.849,337.5216666666667,70.1229
4961.0,0.0,342.105,-48.9562,550.462,357.644,-3.55259,376.258,364.596,45.7413,228.044,280.705,244.218,114.92391764705884,315.4,163.524,154.102,299.827,293.443,65.239,192.136,287.8551176470588,104.318,174.046,339.367,71.0521
4962.0,0.0,342.284,-49.8615,551.049,358.738,-3.98678,377.001,367.517,45.601,229.158,285.345,244.821,116.71026470588237,318.699,163.58,155.167,305.559,294.252,67.246,197.694,289.5548235294117,105.117,179.895,341.175,71.232
4963.0,0.0,342.192,-50.8021,551.604,360.121,-4.76738,378.0,369.016,44.9753,230.272,290.353,245.642,118.49661176470588,320.992,162.884,155.117,311.505,294.706,69.253,203.459,291.2545294117647,105.709,186.44,342.983,72.3233
4964.0,0.0,342.275,-51.3023,551.986,360.993,-5.30225,379.02,371.676,44.1824,231.448,295.778,246.5405,120.2829588235294,324.061,162.687,155.973,317.459,295.158,71.25999999999999,209.144,292.9542352941176,106.243,193.0,344.749,73.5212
4965.0,0.0,342.323,-52.0111,552.613,361.872,-6.08077,379.505,373.983,43.492,232.624,301.331,247.439,122.06930588235294,331.732,164.12966666666668,159.9025,323.752,295.867,73.267,215.016,294.6539411764706,107.247,200.331,346.68466666666666,73.7876
4966.0,0.0,342.153,-52.8252,553.267,362.793,-6.79298,380.097,376.351,43.333,233.494,306.393,248.193,123.85565294117646,339.403,165.57233333333332,163.832,329.952,296.176,75.274,221.184,296.3536470588235,107.512,207.114,348.6203333333333,74.5919
4967.0,0.0,342.133,-53.4523,553.836,363.577,-7.22512,380.69,378.711,42.6777,234.5665,311.287,248.681,125.642,344.122,167.015,167.7615,336.107,296.62,77.281,227.43,298.05335294117646,108.177,213.773,350.556,75.6996
4968.0,0.0,341.961,-54.1404,554.374,364.518,-8.06053,381.98333333333335,381.024,42.4458,235.639,316.166,249.208,126.786,347.529,167.089,171.691,342.51,296.945,79.28800000000001,233.24,299.7530588235294,109.085,221.234,352.429,75.4878
4969.0,0.0,342.033,-54.8125,555.043,365.795,-8.75315,383.2766666666666,383.209,42.0459,236.814,322.172,249.751,127.757,351.322,167.037,172.734,348.892,297.017,81.295,239.301,301.4527647058824,109.876,228.361,354.302,75.8877
4970.0,0.0,341.832,-55.4637,555.249,366.8,-8.96983,384.57,385.812,41.5392,238.151,327.764,250.188,129.145875,355.281,166.64,172.995,355.441,297.314,83.30199999999999,245.881,303.1524705882353,110.64,235.46,355.997,76.1572
4971.0,0.0,341.675,-56.2194,555.55,367.408,-9.6555,385.287,388.097,41.2221,239.488,332.693,250.484,130.53475,360.849,167.757,173.86875,361.824,297.248,85.309,252.001,304.85217647058823,111.076,242.992,357.77,75.3594
4972.0,0.0,341.625,-56.7327,555.909,368.088,-10.45,386.031,390.3,41.0127,240.589,337.806,250.924,131.92362500000002,366.688,168.874,174.7425,368.383,297.412,87.316,259.026,306.5518823529412,110.915,250.319,359.403,75.8954
4973.0,0.0,341.608,-57.2514,556.47,368.913,-10.9834,386.653,392.944,40.4039,242.089,344.046,251.6395,133.3125,367.37,167.527,175.61625,375.04,297.124,89.32300000000001,265.508,308.2515882352941,111.536,257.979,361.027,76.3043
4974.0,0.0,341.567,-57.8088,556.938,369.959,-11.2678,387.01,395.356,40.2277,243.589,349.497,252.355,134.70137499999998,370.132,166.18,176.49,381.393,296.905,91.33,271.841,309.9512941176471,112.225,265.81566666666663,362.743,77.6378
4975.0,0.0,341.493,-58.3269,557.491,371.292,-11.7035,387.981,397.535,40.0241,244.722,354.776,252.8,136.09025,374.551,166.438,178.1982,388.094,296.761,93.337,278.606,311.651,112.258,273.65233333333333,364.443,77.6805
4976.0,0.0,341.387,-58.8069,557.893,372.371,-12.1911,388.9705,400.105,39.6194,245.983,360.002,253.022,137.479125,379.455,166.818,179.90640000000002,394.74,296.488,95.344,285.256,313.079,113.052,281.489,365.531,77.8898
4977.0,0.0,341.291,-59.1963,558.476,372.964,-12.6971,389.96,402.428,39.2781,247.19675,365.276,252.705,138.868,384.463,167.256,181.6146,401.47,296.188,97.351,292.37,314.507,113.682,288.793,366.65,77.2435
4978.0,0.0,341.334,-59.544,559.042,373.769,-12.9881,390.693,404.99,39.142,248.4105,371.278,253.342,140.26633333333334,388.962,167.38,183.3228,408.084,295.761,99.358,299.79,315.935,113.96,296.63300000000004,367.768,77.2833
4979.0,0.0,341.421,-59.9766,559.581,374.799,-13.3192,391.457,407.388,38.9648,249.62425,376.597,253.674,141.66466666666665,392.993,167.446,185.031,414.671,295.211,101.365,306.252,317.363,114.255,304.473,368.757,77.7299
4980.0,0.0,341.501,-60.3908,560.054,375.774,-13.4826,392.416,409.685,38.6362,250.838,382.221,253.788,143.063,397.008,167.45,185.891,421.537,294.72,103.372,313.043,318.325,114.319,312.1895,369.96,77.2421
4981.0,0.0,341.484,-60.7341,560.464,376.553,-13.5967,393.462,412.142,38.3869,252.075,387.582,253.95,144.308,401.179,167.256,187.337,428.315,294.017,105.379,320.024,319.263,114.107,319.906,370.664,76.9968
4982.0,0.0,341.555,-60.9747,560.831,377.095,-13.8558,394.152,414.036,38.325,253.312,393.137,253.926,145.153,405.388,167.055,188.783,434.953,293.447,107.386,326.709,319.966,113.81,327.558,371.218,76.1664
4983.0,0.0,341.52,-61.1875,561.161,378.03,-13.9031,394.846,416.443,38.0443,254.9835,398.969,254.04,146.072,409.377,167.098,189.991,441.218,292.633,109.393,333.285,320.938,113.309,335.21,371.367,76.0791
4984.0,0.0,341.539,-61.3731,561.472,378.875,-14.0339,395.56,418.811,37.8529,256.655,404.658,254.271,146.935,413.598,167.129,190.721,447.919,291.949,110.63233333333334,340.252,321.719,112.808,343.287,372.022,76.2036
4985.0,0.0,341.475,-61.6598,561.733,379.929,-14.1129,396.544,420.774,37.9669,257.5865,410.25,254.288,148.004,417.645,167.174,191.359,454.323,290.988,111.87166666666668,347.266,322.432,112.621,351.364,372.462,75.7124
4986.0,0.0,341.434,-61.9644,562.048,380.828,-14.2545,397.359,422.805,37.9839,258.518,415.6,254.298,148.65,422.233,166.9,192.8175,460.759,290.168,113.111,354.048,322.82,112.262,359.179,372.606,75.033
4987.0,0.0,341.345,-62.3021,562.678,381.289,-14.5695,397.625,424.903,37.7985,260.0775,420.818,254.046,149.297,426.102,167.09,194.276,466.967,289.068,114.224,360.818,323.257,111.446,366.994,372.907,73.9229
4988.0,0.0,341.411,-62.5693,562.885,381.8,-14.6153,398.112,427.109,37.7313,261.63699999999994,426.039,253.726,149.966,430.057,167.047,195.194,473.192,288.126,115.111,366.744,323.251,110.189,374.809,372.956,73.7223
4989.0,0.0,341.399,-62.7969,563.183,382.613,-14.3965,398.904,429.089,38.0966,263.1965,431.589,253.59,150.509,433.751,166.913,195.872,479.447,286.6252307692308,116.027,372.972,322.743,108.32533333333332,382.624,372.95,73.1784
4990.0,0.0,341.349,-62.95,563.508,383.552,-14.011,399.76,430.82,38.1309,264.756,437.028,253.684,151.531,437.299,166.823,196.409,485.39,285.1244615384615,116.691,379.032,322.224,106.46166666666666,390.439,372.857,73.4401
4991.0,0.0,341.347,-63.2284,563.807,384.599,-13.6329,400.666,432.717,38.2747,265.551,442.443,253.328,151.7,441.131,166.564,197.631,491.218,283.6236923076923,117.132,384.982,322.182,104.598,397.692,372.578,72.6099
4992.0,0.0,341.415,-63.4505,564.068,385.273,-13.7212,401.898,434.345,38.2758,266.627,447.413,252.964,151.853,444.8,166.762,197.824,497.061,282.12292307692303,117.494,390.795,322.251,103.407,403.971,372.1,71.3502
4993.0,0.0,341.51,-63.6523,564.286,385.818,-13.9584,402.904,436.387,38.5305,267.8835,452.123,252.742,152.167,448.727,166.381,198.8875,502.897,280.6221538461538,118.248,397.598,322.443,104.494,410.878,371.162,69.21585
4994.0,0.0,341.466,-63.875,564.509,386.591,-13.8721,403.395,438.251,38.6896,269.14,457.626,252.406,152.945,452.506,166.293,199.951,508.583,279.1213846153846,118.498,404.302,322.708,104.626,416.955,369.528,67.0815
4995.0,0.0,341.644,-63.9769,564.849,387.43,-13.6949,403.967,439.762,38.9354,270.3965,462.143,251.957,153.131,456.403,166.23,200.903,514.054,277.62061538461535,118.451,411.175,322.816,104.597,423.376,368.311,64.94715000000001
4996.0,0.0,341.656,-64.1354,565.205,388.044,-13.6532,404.579,441.191,38.8684,271.653,466.844,251.611,153.286,459.347,166.155,201.855,519.361,276.11984615384614,118.795,417.416,322.513,103.167,429.996,367.226,62.8128
4997.0,0.0,341.609,-64.3637,565.519,388.586,-13.5881,405.351,443.073,39.3922,272.856,471.685,251.207,153.996,462.666,165.945,202.674,524.576,274.61907692307693,118.399,423.005,322.018,102.465,436.216,366.111,61.4419
4998.0,0.0,341.653,-64.6206,565.686,389.363,-13.2829,406.358,444.577,39.8028,274.20550000000003,476.044,250.6335,154.143,466.318,165.639,203.435,529.733,273.11830769230767,118.346,428.691,321.675,101.125,442.266,365.067,60.5771
4999.0,0.0,341.614,-64.8527,565.879,389.875,-13.1245,407.271,445.98,39.8049,275.555,480.847,250.06,154.166,469.762,165.515,204.383,534.377,271.61753846153846,118.445,433.592,320.754,99.9249,448.001,363.881,59.076
5000.0,0.0,341.596,-64.9944,566.084,390.639,-12.8782,408.233,447.884,39.972,276.64,485.098,249.459,154.306,472.234,165.38,204.333,539.044,270.1167692307692,118.185,439.045,320.102,99.3153,453.554,362.561,58.1662
5001.0,0.0,341.545,-65.1374,566.284,391.263,-12.6857,408.787,449.153,40.2539,277.888,489.432,248.791,154.594,475.132,164.849,205.28,543.662,268.616,118.269,444.25,319.578,98.052,458.55,361.156,57.7145
5002.0,0.0,341.578,-65.2497,566.466,391.642,-12.7075,409.201,450.339,40.4689,279.269,493.658,248.264,154.909,478.586,164.781,206.2,548.143,267.1152307692308,117.746,449.07,318.604,97.485,463.774,359.976,57.2726
5003.0,0.0,341.527,-65.319,566.674,391.951,-12.6654,409.503,452.109,40.6045,280.65,497.478,247.496,155.135,481.134,164.356,206.929,552.342,265.6144615384615,117.551,453.952,317.873,97.1022,468.296,358.286,55.8236
5004.0,0.0,341.512,-65.4641,566.838,392.338,-12.4734,410.161,453.217,40.7694,281.33,501.035,246.802,154.858,483.899,164.161,207.791,556.87,264.1136923076923,117.352,458.5,316.791,96.1645,473.23,356.919,55.408
