FRAME,X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22
208,355,-0.3695996881822907,156,362,-0.3986391630023718,161,379,-0.4130204916000366,159,397,-0.42076482996344566,159,413,-0.4257111921906471,124,386,-0.4156782142817974,128,416,-0.43396107107400894,143,427,-0.44155363738536835,156,430,-0.443731427192688,115,394,-0.4048200286924839,123,425,-0.4218275398015976,141,436,-0.42457693442702293,155,437,-0.4239371195435524,114,401,-0.395439688116312,122,428,-0.41118279844522476,139,437,-0.41407645121216774,151,440,-0.4132145196199417,117,405,-0.38752464950084686,124,427,-0.4002454336732626,136,435,-0.40341584756970406,147,438,-0.40300821140408516,0,0,0,0,0,0
209,355,-0.36102470242332174,155,363,-0.3886416591703892,160,379,-0.40208759903907776,159,399,-0.4091619439423084,160,414,-0.41365521028637886,123,388,-0.4048946462571621,128,416,-0.42136260122060776,142,426,-0.4284287244081497,155,430,-0.43065549433231354,114,395,-0.39446911215782166,122,425,-0.41049924492836,140,436,-0.41354191675782204,154,438,-0.4132530130445957,113,401,-0.3852679170668125,121,427,-0.40006107464432716,137,436,-0.40345872938632965,151,439,-0.4031272567808628,116,404,-0.3774200901389122,124,425,-0.38930195569992065,136,433,-0.3927371986210346,147,436,-0.3928242512047291,0,0,0,0,0,0
210,355,-0.3440108393626531,155,363,-0.3722505122423172,161,380,-0.38585156574845314,159,399,-0.3926554210484028,159,414,-0.39644094929099083,123,387,-0.39174848049879074,128,415,-0.4074545353651047,143,425,-0.4118354842066765,156,429,-0.41218483448028564,113,394,-0.38080256432294846,121,425,-0.3976270407438278,140,436,-0.3998681865632534,155,439,-0.3990570083260536,111,400,-0.37068345956504345,119,428,-0.38669146597385406,136,437,-0.39009779691696167,150,440,-0.38970504328608513,114,404,-0.3617882411926985,121,425,-0.3749838322401047,134,434,-0.379132766276598,145,438,-0.37973450496792793,0,0,0,0,0,0
211,356,-0.33225005762392357,156,367,-0.3510249312967062,160,385,-0.3615476582199335,159,402,-0.36820536851882935,159,416,-0.373027503490448,123,390,-0.36598261818289757,127,418,-0.3836478851735592,143,428,-0.39319295808672905,155,432,-0.39698225259780884,114,395,-0.36085612140595913,121,427,-0.3776981234550476,140,439,-0.3819384053349495,154,441,-0.3819909244775772,112,400,-0.3567327782511711,120,429,-0.37047889828681946,137,439,-0.3728827014565468,150,442,-0.37172769010066986,115,403,-0.35364303551614285,122,426,-0.3634399175643921,135,435,-0.3652176596224308,146,438,-0.3640568107366562,0,0,0,0,0,0
212,359,-0.33383206885423533,153,368,-0.35737194679677486,159,387,-0.3696298375725746,158,406,-0.37600119784474373,159,420,-0.3802869841456413,123,389,-0.38091692328453064,128,418,-0.39898087084293365,143,430,-0.4060278758406639,155,435,-0.4080607518553734,113,395,-0.3726189583539963,120,429,-0.39101947844028473,139,441,-0.3935975767672062,154,444,-0.39271296188235283,109,402,-0.364814180880785,118,432,-0.3809019550681114,136,442,-0.38300951942801476,149,445,-0.3815760277211666,111,406,-0.35795729979872704,119,429,-0.3699425868690014,133,438,-0.37244609370827675,144,442,-0.3719377778470516,0,0,0,0,0,0
213,362,-0.3251179794297343,148,368,-0.3521735928952694,158,386,-0.36641355603933334,158,406,-0.3739406503736973,159,422,-0.37887097522616386,123,391,-0.3774833455681801,129,421,-0.3959202244877815,144,433,-0.40206436812877655,156,437,-0.4031943902373314,112,399,-0.3672610633075237,119,432,-0.3857967108488083,138,444,-0.38737180829048157,153,446,-0.3858495205640793,108,405,-0.3575687073171139,117,435,-0.37543127313256264,134,444,-0.37819236144423485,147,447,-0.3767860420048237,110,410,-0.34875069558620453,117,433,-0.3622427023947239,130,441,-0.36513735726475716,140,444,-0.3647371493279934,0,0,0,0,0,0
214,364,-0.29286053159637504,147,369,-0.3219927102327347,157,387,-0.3374064676463604,158,408,-0.3456229008734226,158,424,-0.3507547304034233,121,393,-0.34787150099873543,127,424,-0.36675671488046646,142,435,-0.3720603436231613,156,439,-0.3723413422703743,110,401,-0.33686111494898796,118,434,-0.35743674635887146,137,446,-0.35933317989110947,153,449,-0.3574574142694473,107,407,-0.32640165835618973,115,437,-0.34545691683888435,133,447,-0.34814856573939323,147,450,-0.3462393395602703,108,411,-0.31695303693413734,116,435,-0.3311735913157463,130,444,-0.33446380496025085,140,448,-0.3341275118291378,0,0,0,0,0,0
215,365,-0.3129075708405793,146,371,-0.3413883447647095,157,389,-0.35621311143040657,158,411,-0.363831527531147,158,427,-0.36869965493679047,120,394,-0.367307897657156,127,424,-0.384866327047348,142,436,-0.39006195962429047,155,441,-0.3907885029911995,108,402,-0.3562399260699749,118,435,-0.37509075179696083,137,448,-0.3770470693707466,152,452,-0.37583862990140915,105,408,-0.3455248773097992,115,438,-0.363015778362751,133,449,-0.36579833179712296,147,453,-0.36454884707927704,107,413,-0.3358122128993273,116,436,-0.3495238535106182,129,446,-0.35306698456406593,140,450,-0.35314634814858437,0,0,0,0,0,0
216,367,-0.3195237579910497,147,373,-0.3450497481971979,156,391,-0.35864176601171494,157,412,-0.3653925955295563,158,427,-0.36953092366456985,121,395,-0.37230341136455536,129,425,-0.38912172615528107,143,438,-0.39375393837690353,155,443,-0.3942296728491783,109,404,-0.36256789416074753,118,437,-0.3802143931388855,137,449,-0.3808886371552944,152,452,-0.3787251301109791,104,411,-0.35282130166888237,115,440,-0.3691190741956234,132,450,-0.3704090267419815,146,453,-0.3682059161365032,106,415,-0.3438556380569935,116,438,-0.35589051991701126,129,447,-0.3577665910124779,140,450,-0.3566875793039799,0,0,0,0,0,0
217,367,-0.28441828702409566,144,375,-0.3081778362393379,156,393,-0.32149917259812355,158,414,-0.32839855551719666,158,429,-0.3328534699976444,122,396,-0.3357217162847519,131,427,-0.35132870078086853,145,439,-0.3546053618192673,157,444,-0.3541901484131813,109,404,-0.3270346149802208,118,438,-0.34445133805274963,138,450,-0.3450440429151058,153,454,-0.34277649968862534,105,410,-0.318081546574831,115,441,-0.3343607559800148,132,451,-0.3357761465013027,145,455,-0.33363139256834984,106,414,-0.30963731557130814,115,438,-0.32132452353835106,127,447,-0.32279788702726364,137,451,-0.3216746039688587,0,0,0,0,0,0
218,370,-0.2797664924806753,145,375,-0.30252235010266304,156,394,-0.3153293952345848,157,415,-0.32210705801844597,159,430,-0.3267771862447262,122,397,-0.3298444077372551,132,428,-0.346745140850544,146,440,-0.3525207042694092,157,446,-0.35379283130168915,110,405,-0.3216518349945545,120,439,-0.3384152762591839,139,452,-0.33934495970606804,154,455,-0.3378478102385998,105,411,-0.3133765868842602,115,442,-0.3283657990396023,132,453,-0.3296322003006935,146,456,-0.3278564363718033,105,416,-0.305779917165637,114,440,-0.3163996748626232,127,449,-0.3180384561419487,138,453,-0.31739794462919235,0,0,0,0,0,0
219,369,-0.31645789442517014,145,375,-0.3393925465643406,157,395,-0.35157448798418045,159,416,-0.3578505106270313,162,432,-0.36172042414546013,123,400,-0.36362073197960854,133,431,-0.3786671757698059,148,443,-0.3828008398413658,158,449,-0.38302161544561386,110,407,-0.3547923043370247,121,441,-0.3705522455275059,140,453,-0.3707338869571686,154,457,-0.3687399737536907,105,413,-0.3460907656699419,114,444,-0.3604215607047081,132,454,-0.3616061322391033,145,458,-0.3597412258386612,105,417,-0.3381429351866245,112,441,-0.34833212196826935,126,452,-0.35035667568445206,137,456,-0.3500342294573784,0,0,0,0,0,0
220,369,-0.3022422021848712,145,375,-0.3239654451608658,158,395,-0.3361821435391903,159,417,-0.34295330941677094,161,434,-0.3476792275905609,125,400,-0.3473740369081497,134,431,-0.36316586285829544,148,444,-0.3689291477203369,159,449,-0.3702721893787384,110,406,-0.3395095728337765,121,441,-0.35490141436457634,140,455,-0.35576776042580605,154,458,-0.35439804196357727,105,412,-0.33180991746485233,115,444,-0.34515153244137764,132,455,-0.3457261882722378,146,459,-0.34367628395557404,105,416,-0.3249182403087616,113,441,-0.33419809117913246,126,452,-0.3354448080062866,136,456,-0.33466435596346855,0,0,0,0,0,0
221,371,-0.30307050541512126,143,375,-0.32902365177869797,156,394,-0.3438382036983967,160,416,-0.3517707288265228,161,434,-0.3569669760763645,125,399,-0.358337577432394,135,432,-0.3759341463446617,149,445,-0.3809236139059067,160,450,-0.38149891793727875,110,407,-0.34871819615364075,121,442,-0.3657089024782181,140,455,-0.3657265231013298,155,459,-0.3638356812298298,104,414,-0.3391706570982933,113,446,-0.3538065291941166,130,458,-0.3540995717048645,144,462,-0.3520164079964161,103,418,-0.33063365146517754,111,444,-0.34181682392954826,124,455,-0.34390538185834885,135,460,-0.3435678631067276,0,0,0,0,0,0
222,371,-0.2998700700900372,143,377,-0.3216209392994642,157,398,-0.3335074819624424,160,420,-0.33937960118055344,162,436,-0.3431420400738716,125,400,-0.34894639253616333,135,433,-0.36485759913921356,149,446,-0.36990685760974884,160,452,-0.3708505630493164,110,408,-0.340962290763855,121,444,-0.3572547137737274,140,457,-0.3580518327653408,154,461,-0.3567112050950527,103,414,-0.33278433606028557,112,447,-0.34590936452150345,129,459,-0.3461954928934574,142,464,-0.3442542813718319,102,419,-0.3254134729504585,110,445,-0.3347436897456646,123,455,-0.33614663034677505,133,460,-0.33560114726424217,0,0,0,0,0,0
223,374,-0.30019950337613466,142,379,-0.3227740917354822,156,399,-0.33531737700104713,159,421,-0.3418242111802101,161,439,-0.3460732065141201,124,402,-0.34965984523296356,136,436,-0.3656669333577156,150,449,-0.3704385831952095,161,454,-0.37097328156232834,109,410,-0.3413766734302044,122,446,-0.3569415472447872,140,459,-0.35727986693382263,153,462,-0.3558697775006294,102,417,-0.3331175781786442,112,449,-0.34588203951716423,129,461,-0.3459537625312805,142,466,-0.344010379165411,101,422,-0.3257490787655115,109,448,-0.335014209151268,122,459,-0.33635400235652924,133,464,-0.3358016721904278,0,0,0,0,0,0
224,373,-0.3003129187297162,141,378,-0.3227646332234144,156,400,-0.33488887175917625,159,423,-0.3412462845444679,161,440,-0.3455013521015644,125,403,-0.3476720564067364,135,436,-0.36421414464712143,148,450,-0.36984581500291824,159,456,-0.37094737589359283,110,410,-0.33970756456255913,121,446,-0.35602540522813797,139,460,-0.35753050073981285,152,464,-0.3566383272409439,102,417,-0.33192699402570724,111,450,-0.3451671227812767,128,463,-0.34607765078544617,141,468,-0.3444497771561146,100,422,-0.3251357991248369,107,449,-0.33501697704195976,120,460,-0.3372437618672848,131,466,-0.3371739462018013,0,0,0,0,0,0
225,373,-0.33155883470574565,139,379,-0.3530398104339838,154,400,-0.36424897238612175,158,422,-0.3697039596736431,159,440,-0.37300823256373405,123,405,-0.37741775065660477,134,438,-0.39195404201745987,147,451,-0.3962827995419502,158,457,-0.39695625752210617,108,413,-0.36994732543826103,120,448,-0.3844224028289318,138,461,-0.3850993439555168,152,466,-0.38392309099435806,100,419,-0.36250966042280197,109,453,-0.37405650317668915,125,465,-0.3741299659013748,139,469,-0.37238090485334396,97,423,-0.3560742884874344,106,450,-0.36498764157295227,118,460,-0.36665287986397743,129,465,-0.3663438558578491,0,0,0,0,0,0
226,374,-0.3311084326917495,138,381,-0.3524662312120199,153,403,-0.36389826610684395,156,426,-0.3695984557271004,158,444,-0.3733387850224972,123,405,-0.37926672399044037,133,437,-0.3954795300960541,146,452,-0.4003572091460228,156,458,-0.40101753920316696,107,412,-0.37228939682245255,119,448,-0.3884775824844837,137,462,-0.38992229849100113,150,467,-0.38925352692604065,98,419,-0.3653152510523796,107,453,-0.37840844690799713,124,466,-0.3792107254266739,138,472,-0.3777412287890911,95,424,-0.3592760693281889,103,451,-0.369400080293417,116,463,-0.3717690147459507,127,468,-0.3718912824988365,0,0,0,0,0,0
227,373,-0.34645554925796773,136,380,-0.3682681545615196,151,402,-0.38002678379416466,154,427,-0.38543883711099625,155,445,-0.38847634568810463,121,406,-0.39805692061781883,131,441,-0.4126410409808159,144,454,-0.4143001511693001,155,459,-0.41258709877729416,104,414,-0.39009495452046394,117,451,-0.4062008634209633,134,464,-0.40540678054094315,148,468,-0.4026079326868057,95,421,-0.3817310780286789,105,455,-0.3940129242837429,121,468,-0.3924430385231972,135,472,-0.38912258669734,91,425,-0.3742875326424837,100,453,-0.383496779948473,112,464,-0.38446658104658127,123,469,-0.38333306461572647,0,0,0,0,0,0
228,373,-0.34409480926036906,133,380,-0.3647339753806591,148,402,-0.3764806352555752,152,426,-0.3827049322426319,154,444,-0.3867577128112316,120,406,-0.39088987559080124,129,440,-0.4071132317185402,141,455,-0.411699078977108,152,461,-0.41184963285923004,103,414,-0.38427504897117615,115,451,-0.400175791233778,132,465,-0.40085800737142563,145,469,-0.39914755523204803,93,421,-0.377662006765604,101,456,-0.38992882519960403,118,469,-0.3891725391149521,131,473,-0.3862934485077858,88,425,-0.3720430675894022,96,453,-0.3808661475777626,108,464,-0.38167930394411087,120,468,-0.3803926147520542,0,0,0,0,0,0
229,371,-0.342462006472374,130,379,-0.360847657546401,146,402,-0.3713548742234707,149,427,-0.3766038827598095,151,445,-0.37979667261242867,117,405,-0.3882593773305416,126,440,-0.40323466062545776,139,455,-0.40650614351034164,149,461,-0.40578698366880417,99,412,-0.38226689398288727,112,451,-0.39683081582188606,129,465,-0.39652682840824127,142,470,-0.3943251147866249,88,420,-0.3759601153433323,99,455,-0.3869287669658661,115,468,-0.3852502629160881,128,473,-0.38189902156591415,84,425,-0.3704670984297991,93,453,-0.37817394360899925,105,465,-0.3782603032886982,117,470,-0.3765952065587044,0,0,0,0,0,0
230,369,-0.34078872142163164,128,377,-0.3605589438229799,143,400,-0.37200286611914635,147,425,-0.377826564013958,148,443,-0.3815097250044346,113,403,-0.389952939003706,123,438,-0.4063165560364723,136,454,-0.40971051901578903,146,460,-0.408745177090168,96,411,-0.38376912474632263,109,449,-0.4001264460384846,126,463,-0.39948780089616776,139,467,-0.3963491767644882,85,418,-0.37737075611948967,96,455,-0.3900185413658619,113,468,-0.38785772398114204,126,472,-0.38346704468131065,82,423,-0.3718696106225252,91,452,-0.38146616145968437,104,464,-0.3819108307361603,115,468,-0.37979278340935707,0,0,0,0,0,0
231,369,-0.3684721109496394,126,378,-0.3883219864219427,141,401,-0.39999598637223244,144,425,-0.40630192682147026,145,443,-0.41060569882392883,110,402,-0.41637372970581055,121,437,-0.4321879595518112,134,452,-0.4361995533108711,144,459,-0.43617357313632965,93,409,-0.41025636717677116,105,448,-0.4268225282430649,123,462,-0.4274662584066391,136,467,-0.42578135058283806,83,416,-0.403865497559309,92,453,-0.41662611812353134,108,467,-0.41548439115285873,121,472,-0.41228652745485306,79,420,-0.3983606733381748,87,450,-0.40750520676374435,99,462,-0.4081915654242039,111,467,-0.40685635060071945,0,0,0,0,0,0
232,366,-0.36099440247232906,123,376,-0.382679658010602,140,398,-0.39574626088142395,144,422,-0.40344979614019394,145,441,-0.40892235189676285,110,401,-0.4077514596283436,119,437,-0.4245922788977623,133,452,-0.43016722053289413,143,458,-0.4310794547200203,92,409,-0.4009159132838249,103,447,-0.41747821122407913,121,462,-0.41898731142282486,135,466,-0.41811732202768326,82,415,-0.39422400668263435,90,452,-0.407198254019022,106,465,-0.4069525822997093,120,469,-0.4046049527823925,79,418,-0.3885519690811634,86,447,-0.39747580885887146,98,459,-0.39843423292040825,110,464,-0.397613275796175,0,0,0,0,0,0
233,367,-0.34676371710672527,123,375,-0.36880022659897804,139,397,-0.38197124749422073,143,421,-0.3891953267157078,143,441,-0.3941121958196163,109,399,-0.3987378366291523,118,434,-0.4154663309454918,131,449,-0.4189166873693466,141,455,-0.41806650161743164,91,407,-0.39192382246255875,103,446,-0.40863117575645447,120,460,-0.408145684748888,134,464,-0.40536340326070786,81,415,-0.38494186475872993,91,451,-0.39789265021681786,107,464,-0.39529675990343094,120,467,-0.39088258892297745,77,420,-0.3790498152375221,84,449,-0.3886241875588894,97,460,-0.3885315842926502,109,464,-0.38627268001437187,0,0,0,0,0,0
234,364,-0.3823413016000927,123,372,-0.4041007310152054,139,395,-0.4174417667090893,143,420,-0.42482777312397957,144,440,-0.4300692304968834,109,395,-0.436016745865345,119,431,-0.4545343592762947,131,447,-0.45947447419166565,141,455,-0.4595537781715393,91,403,-0.4290970452129841,103,443,-0.44786714017391205,121,458,-0.4479640796780586,135,462,-0.44531453400850296,80,411,-0.4219847731292248,90,448,-0.4367359094321728,107,462,-0.4352736286818981,120,467,-0.4312412217259407,76,416,-0.4157864488661289,83,446,-0.42607270926237106,97,458,-0.4268859848380089,109,462,-0.4253477081656456,0,0,0,0,0,0
235,363,-0.4296615385359388,122,371,-0.4523622337728739,138,394,-0.46646449714899063,142,418,-0.4741484597325325,143,437,-0.47963351011276245,108,393,-0.48745668306946754,117,429,-0.5059276521205902,130,445,-0.5098942071199417,140,452,-0.5091760903596878,90,401,-0.48012833297252655,102,441,-0.498700812458992,120,456,-0.49805479496717453,133,460,-0.4950861632823944,79,408,-0.47238288447260857,89,446,-0.4865129441022873,106,459,-0.4839286357164383,119,463,-0.4794573411345482,74,414,-0.4656483568251133,83,444,-0.4757964052259922,96,456,-0.4762149378657341,108,460,-0.4744795002043247,0,0,0,0,0,0
236,361,-0.4439146753263259,122,370,-0.4657762236893177,139,392,-0.47892436757683754,142,417,-0.4856741726398468,143,436,-0.4901418089866638,109,392,-0.499058585613966,117,429,-0.5154950246214867,129,444,-0.5183654427528381,139,451,-0.5173638761043549,90,400,-0.4917437843978405,102,440,-0.5080136358737946,119,455,-0.5073785707354546,133,459,-0.5053514391183853,79,407,-0.48400212079286575,88,444,-0.4959724619984627,104,458,-0.4946962296962738,118,463,-0.4922630339860916,74,413,-0.4772254340350628,82,442,-0.4863091669976711,94,454,-0.4879061058163643,105,459,-0.4878127872943878,0,0,0,0,0,0
237,360,-0.38767165235569223,121,368,-0.40974433347582817,138,391,-0.4232541061937809,142,415,-0.43011608719825745,143,434,-0.43453703820705414,108,389,-0.4465983659029007,117,426,-0.46380387991666794,129,443,-0.46543392539024353,139,449,-0.46295712888240814,89,397,-0.43910760432481766,101,437,-0.45640724897384644,118,453,-0.4537655934691429,131,457,-0.4495368003845215,77,405,-0.4310802295804024,87,442,-0.44418469443917274,104,456,-0.4402756467461586,117,460,-0.43496305868029594,72,411,-0.42402293533086777,80,440,-0.4337943494319916,93,452,-0.4338935613632202,104,457,-0.4318607784807682,0,0,0,0,0,0
238,357,-0.3854994328505086,119,364,-0.4073487725108862,136,388,-0.42033597454428673,140,414,-0.4268767796456814,142,433,-0.43120280280709267,106,387,-0.44162651523947716,116,424,-0.458477646112442,128,440,-0.4612160697579384,138,447,-0.4598246216773987,88,395,-0.43428076431155205,100,435,-0.4514987990260124,117,450,-0.45067010819911957,130,454,-0.4477968402206898,76,403,-0.42639750987291336,86,439,-0.4391373172402382,102,453,-0.4365876317024231,115,458,-0.43234386667609215,70,408,-0.41951362043619156,77,437,-0.4289337359368801,90,450,-0.42947355657815933,102,455,-0.42784474790096283,0,0,0,0,0,0
239,355,-0.3437290910369626,117,362,-0.3663365636020899,135,386,-0.38044752180576324,139,411,-0.38775843754410744,141,430,-0.3928527943789959,106,383,-0.40510380640625954,116,421,-0.42315030097961426,128,438,-0.4250691086053848,137,445,-0.4226893186569214,86,391,-0.39770685508847237,99,432,-0.41591762751340866,116,448,-0.41348355263471603,130,451,-0.4090866148471832,74,399,-0.38964273408055305,85,437,-0.40364011004567146,102,451,-0.39944586902856827,115,455,-0.3936642035841942,68,405,-0.3824835643172264,77,436,-0.39297493547201157,90,448,-0.39260930195450783,102,452,-0.3900027833878994,0,0,0,0,0,0
240,349,-0.3968716271637476,118,358,-0.4173994231969118,135,381,-0.430880818516016,139,406,-0.43823350220918655,141,426,-0.44320690631866455,105,381,-0.45430557429790497,116,419,-0.47194837033748627,128,435,-0.4738401472568512,137,440,-0.47118374705314636,86,388,-0.4478555731475353,99,428,-0.46665874123573303,115,444,-0.46461600065231323,128,448,-0.4600449427962303,74,395,-0.44079821184277534,84,433,-0.4547908529639244,100,447,-0.45075204223394394,113,452,-0.44463957473635674,68,400,-0.43454019725322723,75,431,-0.4444722644984722,87,444,-0.4440080113708973,99,449,-0.4410823881626129,0,0,0,0,0,0
