Frame,X,Y,Z
40,0.6214485168457031,0.6387251615524292,0.48100003600120544
41,0.625588595867157,0.6404460072517395,0.48600003123283386
42,0.624885082244873,0.6485973000526428,0.492000013589859
43,0.6237050890922546,0.6554826498031616,0.5040000081062317
44,0.6248654127120972,0.6639321446418762,0.5060000419616699
45,0.6260491609573364,0.6745119690895081,0.5080000162124634
46,0.6306652426719666,0.6761114001274109,0.5230000019073486
47,0.6333648562431335,0.6767683029174805,0.5270000100135803
48,0.6417257189750671,0.676241397857666,0.534000039100647
49,0.6400483250617981,0.6861092448234558,0.5260000228881836
50,0.6420763731002808,0.6828432083129883,0.5350000262260437
51,0.6371427178382874,0.6996721625328064,0.5260000228881836
52,0.6411965489387512,0.6987724304199219,0.531000018119812
53,0.6455898284912109,0.6920275688171387,0.5360000133514404
54,0.6523457169532776,0.6904360055923462,0.5350000262260437
55,0.6557071805000305,0.6917836666107178,0.5350000262260437
56,0.6635566353797913,0.6897709369659424,0.5380000472068787
57,0.6730319261550903,0.693818211555481,0.531000018119812
58,0.6848776340484619,0.6917411088943481,0.5390000343322754
59,0.694211483001709,0.685791015625,0.5420000553131104
60,0.7081083059310913,0.6901950240135193,0.5330000519752502
61,0.721174418926239,0.682610809803009,0.5360000133514404
62,0.7349150776863098,0.6873360276222229,0.5290000438690186
63,0.746341347694397,0.6877570152282715,0.5260000228881836
64,0.7522680163383484,0.7031681537628174,0.5120000243186951
65,0.7629570960998535,0.7035365700721741,0.5110000371932983
66,0.7741926312446594,0.7080368995666504,0.5070000290870667
67,0.7729552388191223,0.7170138359069824,0.5
68,0.7927159667015076,0.7144059538841248,0.503000020980835
69,0.7974134683609009,0.7226123213768005,0.49400001764297485
70,0.8130903840065002,0.7275628447532654,0.48500001430511475
71,0.8204572796821594,0.7277891635894775,0.48600003123283386
72,0.8436930179595947,0.7158026695251465,0.4830000102519989
73,0.850594162940979,0.7097839117050171,0.48100003600120544
74,0.8738482594490051,0.698472261428833,0.4780000150203705
75,0.8828748464584351,0.6928987503051758,0.4740000367164612
76,0.8949649333953857,0.6815915107727051,0.4710000157356262
77,0.9007385969161987,0.6844052672386169,0.4660000205039978
78,0.9153045415878296,0.6634395122528076,0.4610000252723694
79,0.9201109409332275,0.6431953310966492,0.46000000834465027
80,0.9294717907905579,0.6268711686134338,0.45500001311302185
81,0.9381733536720276,0.6134901642799377,0.4520000219345093
82,0.9364451169967651,0.6006239652633667,0.45100003480911255
83,0.9417341351509094,0.5897055864334106,0.44700002670288086
84,0.9448979496955872,0.5724288821220398,0.44700002670288086
85,0.9448198676109314,0.5386378765106201,0.44600000977516174
86,0.951723575592041,0.5248388648033142,0.44300001859664917
87,0.9483807682991028,0.5156021118164062,0.44300001859664917
88,0.943206250667572,0.5081537365913391,0.4360000193119049
89,0.9279043674468994,0.4984060525894165,0.43700000643730164
90,0.9114581346511841,0.49384650588035583,0.43700000643730164
91,0.8971484899520874,0.4826229214668274,0.4390000104904175
92,0.8773855566978455,0.4822920858860016,0.43800002336502075
93,0.8731870055198669,0.46289893984794617,0.4360000193119049
94,0.8560230731964111,0.4514406621456146,0.4350000321865082
95,0.8356407284736633,0.4431781470775604,0.4350000321865082
96,0.8190298676490784,0.4362263083457947,0.43300002813339233
97,0.8015368580818176,0.4218364655971527,0.43400001525878906
98,0.7890021800994873,0.4165329337120056,0.43300002813339233
99,0.7790850400924683,0.4121725559234619,0.4300000071525574
100,0.7573550939559937,0.40056315064430237,0.4300000071525574
101,0.7481474876403809,0.3947359323501587,0.42900002002716064
102,0.7277086973190308,0.39602065086364746,0.42900002002716064
103,0.7190857529640198,0.3902774155139923,0.4280000329017639
104,0.691924512386322,0.40131813287734985,0.4280000329017639
105,0.6611818671226501,0.4078918993473053,0.4270000159740448
106,0.6477199196815491,0.405434787273407,0.4300000071525574
107,0.6257629990577698,0.41965338587760925,0.42900002002716064
108,0.6089978814125061,0.43420809507369995,0.4300000071525574
109,0.5924177765846252,0.4452069401741028,0.4280000329017639
110,0.5754772424697876,0.4480426013469696,0.4280000329017639
111,0.5566064715385437,0.4603003263473511,0.42900002002716064
112,0.534404993057251,0.46590733528137207,0.4300000071525574
113,0.5163929462432861,0.4744904041290283,0.42900002002716064
114,0.4963703751564026,0.481361985206604,0.4300000071525574
115,0.4792376160621643,0.48370060324668884,0.4300000071525574
116,0.4586295187473297,0.49075791239738464,0.4310000240802765
117,0.44229936599731445,0.5026485919952393,0.42500001192092896
118,0.4359094798564911,0.49824222922325134,0.43300002813339233
119,0.42245885729789734,0.5009956359863281,0.45000001788139343
120,0.40361541509628296,0.5055151581764221,0.4520000219345093
121,0.3845280706882477,0.5203462243080139,0.43300002813339233
122,0.3822055459022522,0.5113794207572937,0.4490000307559967
123,0.36256179213523865,0.5270779728889465,0.0
124,0.3548044264316559,0.5308642387390137,0.43300002813339233
125,0.34269747138023376,0.5349853038787842,0.43400001525878906
126,0.3305749297142029,0.5531338453292847,0.4240000247955322
127,0.30606186389923096,0.5627880096435547,0.42500001192092896
128,0.3032131791114807,0.5606094598770142,0.4220000207424164
129,0.2999389171600342,0.5527967214584351,0.41700002551078796
130,0.2904947102069855,0.5460363030433655,0.41700002551078796
131,0.2788541913032532,0.5306785702705383,0.41700002551078796
132,0.27348792552948,0.5161483883857727,0.4180000126361847
133,0.2666420638561249,0.4888680875301361,0.4180000126361847
134,0.26058703660964966,0.4729754626750946,0.4010000228881836
135,0.25076809525489807,0.42528438568115234,0.4000000059604645
136,0.24068625271320343,0.35578659176826477,0.41600000858306885
137,0.22402748465538025,0.3156296908855438,0.3930000066757202
138,0.22644402086734772,0.24366968870162964,0.3930000066757202
139,0.20377063751220703,0.22546717524528503,0.36500000953674316
140,0.13030362129211426,0.10436638444662094,0.3720000088214874
